alert_id,transaction_id,fraud_score,alert_reason,alert_status,alert_timestamp,assigned_to,assignee_emp_id,resolution_date,created_at,updated_at,source_system
ALR00000644,TR00031569,28,Velocity Check Failed,False Positive,2024-06-23 15:03:07,Sudiksha Aggarwal,EMP00000031,2024-07-04,2026-07-25 05:53:12.555829,,Fraud Detection System
ALR00000645,TR00218109,41,High Transaction Amount,Resolved,2023-12-20 06:17:31,Sudiksha Aggarwal,EMP00000031,2023-12-30,2026-07-25 05:53:12.556846,,Fraud Detection System
ALR00000646,TR00123266,27,Blacklisted Merchant,Closed,2023-12-29 22:39:59,Rudra Sandal,EMP00000245,2023-12-30,2026-07-25 05:53:12.557855,,Fraud Detection System
ALR00000647,TR00219198,17,Location Mismatch,Closed,2026-01-21 09:04:56,Kashvi Sarma,EMP00000045,2026-01-30,2026-07-25 05:53:12.558753,,Fraud Detection System
ALR00000648,TR00144167,52,Velocity Check Failed,False Positive,2023-08-11 15:33:39,Divya Kala,EMP00000018,2023-08-30,2026-07-25 05:53:12.559837,,Fraud Detection System
ALR00000649,TR00117972,37,Card Not Present,False Positive,2016-11-13 04:20:01,Ekaja Zachariah,EMP00000158,2016-11-28,2026-07-25 05:53:12.560835,,Fraud Detection System
ALR00000650,TR00110623,45,Location Mismatch,Under Investigation,2026-01-26 02:22:13,Balveer Bumb,EMP00000079,,2026-07-25 05:53:12.561831,,Fraud Detection System
ALR00000651,TR00046033,4,High Transaction Amount,Resolved,2017-08-16 09:24:51,Dipta Sarin,EMP00000122,2017-08-29,2026-07-25 05:53:12.562835,,Fraud Detection System
ALR00000652,TR00013166,28,Location Mismatch,Resolved,2025-10-19 23:43:06,Diya Rattan,EMP00000016,2025-10-22,2026-07-25 05:53:12.563843,,Fraud Detection System
ALR00000653,TR00235452,2,High Transaction Amount,Under Investigation,2025-12-26 07:21:53,Balveer Parmar,EMP00000105,,2026-07-25 05:53:12.564841,,Fraud Detection System
ALR00000654,TR00119963,91,Card Not Present,Resolved,2011-09-25 02:26:03,Riya Pai,EMP00000314,2011-10-08,2026-07-25 05:53:12.565837,,Fraud Detection System
ALR00000655,TR00206863,62,High Transaction Amount,Under Investigation,2024-12-16 00:04:28,Benjamin Morar,EMP00000104,,2026-07-25 05:53:12.566839,,Fraud Detection System
ALR00000656,TR00100501,36,Card Not Present,Open,2021-05-24 18:46:10,,,,2026-07-25 05:53:12.566839,,Fraud Detection System
ALR00000657,TR00018905,11,Location Mismatch,Closed,2024-02-21 06:36:46,Balveer Parmar,EMP00000105,2024-03-09,2026-07-25 05:53:12.567843,,Fraud Detection System
ALR00000658,TR00158217,90,Velocity Check Failed,Under Investigation,2023-10-17 03:46:13,Aahana Pillay,EMP00000186,,2026-07-25 05:53:12.569835,,Fraud Detection System
ALR00000659,TR00013825,92,Unusual Spending Pattern,Closed,2026-05-23 22:38:52,Diya Rattan,EMP00000016,2026-06-16,2026-07-25 05:53:12.570834,,Fraud Detection System
ALR00000660,TR00037194,4,Location Mismatch,False Positive,2023-04-27 08:50:05,Jyoti Solanki,EMP00000213,2023-05-16,2026-07-25 05:53:12.571830,,Fraud Detection System
ALR00000661,TR00141353,3,Location Mismatch,False Positive,2017-03-05 08:07:59,Oni Dubey,EMP00000346,2017-03-31,2026-07-25 05:53:12.572830,,Fraud Detection System
ALR00000662,TR00076169,4,Velocity Check Failed,Closed,2010-05-13 11:03:12,Jyoti Solanki,EMP00000213,2010-05-29,2026-07-25 05:53:12.573830,,Fraud Detection System
ALR00000663,TR00248439,45,Unusual Spending Pattern,Closed,2024-11-23 08:58:38,Jack Rajan,EMP00000123,2024-11-24,2026-07-25 05:53:12.574854,,Fraud Detection System
ALR00000664,TR00029642,53,Multiple Failed Attempts,Resolved,2024-07-22 00:12:14,Oni Dubey,EMP00000346,2024-07-27,2026-07-25 05:53:12.575832,,Fraud Detection System
ALR00000665,TR00192401,92,Location Mismatch,Resolved,2026-04-27 07:11:43,Balendra Pingle,EMP00000102,2026-05-09,2026-07-25 05:53:12.576836,,Fraud Detection System
ALR00000666,TR00152568,16,Card Not Present,Open,2023-03-03 14:39:01,,,,2026-07-25 05:53:12.576836,,Fraud Detection System
ALR00000667,TR00199161,60,Unusual Spending Pattern,Resolved,2022-08-28 08:01:44,Balveer Parmar,EMP00000105,2022-09-05,2026-07-25 05:53:12.577848,,Fraud Detection System
ALR00000668,TR00056305,48,Multiple Failed Attempts,Open,2025-03-13 06:06:21,,,,2026-07-25 05:53:12.578852,,Fraud Detection System
ALR00000669,TR00131223,0,Blacklisted Merchant,Resolved,2019-06-11 03:52:31,Nicholas Goel,EMP00000108,2019-07-09,2026-07-25 05:53:12.579843,,Fraud Detection System
ALR00000670,TR00113255,53,Velocity Check Failed,Resolved,2024-09-05 09:52:45,Nicholas Goel,EMP00000108,2024-09-17,2026-07-25 05:53:12.580852,,Fraud Detection System
ALR00000671,TR00111292,72,Blacklisted Merchant,False Positive,2014-09-06 10:40:05,Pallavi Kakar,EMP00000043,2014-09-07,2026-07-25 05:53:12.581830,,Fraud Detection System
ALR00000672,TR00215853,96,Card Not Present,Under Investigation,2026-05-08 03:20:35,Vaishnavi Bora,EMP00000143,,2026-07-25 05:53:12.582831,,Fraud Detection System
ALR00000673,TR00247543,51,Location Mismatch,Resolved,2015-11-16 10:58:01,Diya Rattan,EMP00000016,2015-11-21,2026-07-25 05:53:12.583839,,Fraud Detection System
ALR00000674,TR00076507,5,Location Mismatch,Resolved,2023-10-06 20:51:11,Lajita Seshadri,EMP00000235,2023-11-03,2026-07-25 05:53:12.584842,,Fraud Detection System
ALR00000675,TR00156179,29,Card Not Present,Resolved,2025-02-20 05:01:39,Ojas Ray,EMP00000066,2025-03-13,2026-07-25 05:53:12.586750,,Fraud Detection System
ALR00000676,TR00153362,35,High Transaction Amount,False Positive,2017-11-26 17:59:28,Nilima Nath,EMP00000260,2017-12-12,2026-07-25 05:53:12.587837,,Fraud Detection System
ALR00000677,TR00186090,24,High Transaction Amount,Closed,2022-05-23 00:45:05,Chaaya Saran,EMP00000030,2022-06-07,2026-07-25 05:53:12.588835,,Fraud Detection System
ALR00000678,TR00237112,68,Unusual Spending Pattern,Resolved,2024-09-22 07:35:49,Jack Rajan,EMP00000123,2024-10-13,2026-07-25 05:53:12.589842,,Fraud Detection System
ALR00000679,TR00051808,12,High Transaction Amount,Resolved,2026-05-08 23:14:37,Vaishnavi Bora,EMP00000143,2026-06-06,2026-07-25 05:53:12.590832,,Fraud Detection System
ALR00000680,TR00052660,24,High Transaction Amount,Resolved,2026-07-07 18:09:12,Alka Dewan,EMP00000020,2026-07-19,2026-07-25 05:53:12.591749,,Fraud Detection System
ALR00000681,TR00165918,34,Card Not Present,False Positive,2010-04-29 07:16:43,Balendra Pingle,EMP00000102,2010-05-04,2026-07-25 05:53:12.592826,,Fraud Detection System
ALR00000682,TR00039303,3,Location Mismatch,False Positive,2019-07-24 17:11:58,Chandresh Sood,EMP00000074,2019-08-11,2026-07-25 05:53:12.593836,,Fraud Detection System
ALR00000683,TR00043465,46,Card Not Present,False Positive,2024-07-09 20:09:14,Pallavi Kakar,EMP00000043,2024-08-05,2026-07-25 05:53:12.594839,,Fraud Detection System
ALR00000684,TR00019160,61,Card Not Present,Resolved,2025-11-17 17:21:22,Devansh Rajan,EMP00000026,2025-11-26,2026-07-25 05:53:12.595837,,Fraud Detection System
ALR00000685,TR00000675,47,High Transaction Amount,False Positive,2012-08-27 02:34:57,Gaurang Murty,EMP00000264,2012-09-08,2026-07-25 05:53:12.596833,,Fraud Detection System
ALR00000686,TR00113254,40,Velocity Check Failed,Open,2016-08-22 12:41:31,,,,2026-07-25 05:53:12.596833,,Fraud Detection System
ALR00000687,TR00149239,8,High Transaction Amount,Closed,2026-02-16 08:23:41,Lakshit Upadhyay,EMP00000023,2026-02-18,2026-07-25 05:53:12.597857,,Fraud Detection System
ALR00000688,TR00073013,96,Card Not Present,Under Investigation,2013-10-26 16:45:48,Banjeet Balasubramanian,EMP00000182,,2026-07-25 05:53:12.598854,,Fraud Detection System
ALR00000689,TR00057749,37,High Transaction Amount,Open,2023-05-21 10:47:05,,,,2026-07-25 05:53:12.599861,,Fraud Detection System
ALR00000690,TR00177570,38,Card Not Present,False Positive,2025-08-10 01:59:42,Benjamin Morar,EMP00000104,2025-08-31,2026-07-25 05:53:12.601246,,Fraud Detection System
ALR00000691,TR00176579,83,Location Mismatch,Resolved,2018-07-01 07:03:48,Meghana Maharaj,EMP00000320,2018-07-01,2026-07-25 05:53:12.602360,,Fraud Detection System
ALR00000692,TR00114024,50,High Transaction Amount,False Positive,2021-08-04 21:21:27,Meghana Maharaj,EMP00000320,2021-08-29,2026-07-25 05:53:12.603355,,Fraud Detection System
ALR00000693,TR00172596,50,Card Not Present,Closed,2016-06-14 11:42:16,Adweta Edwin,EMP00000099,2016-07-10,2026-07-25 05:53:12.604360,,Fraud Detection System
ALR00000694,TR00231413,88,Multiple Failed Attempts,Closed,2024-07-11 00:21:06,Akshay Lalla,EMP00000335,2024-07-20,2026-07-25 05:53:12.605354,,Fraud Detection System
ALR00000695,TR00198429,26,Multiple Failed Attempts,Under Investigation,2025-09-27 22:05:16,Ronith Patla,EMP00000126,,2026-07-25 05:53:12.606356,,Fraud Detection System
ALR00000696,TR00157105,15,Blacklisted Merchant,Resolved,2026-04-12 23:54:41,Nilima Nath,EMP00000260,2026-04-29,2026-07-25 05:53:12.607356,,Fraud Detection System
ALR00000697,TR00166094,90,Blacklisted Merchant,Open,2021-07-10 23:27:43,,,,2026-07-25 05:53:12.607356,,Fraud Detection System
ALR00000698,TR00233707,31,High Transaction Amount,Resolved,2026-03-07 13:10:51,Dipta Sarin,EMP00000122,2026-03-27,2026-07-25 05:53:12.608284,,Fraud Detection System
ALR00000699,TR00106871,92,Unusual Spending Pattern,Open,2021-07-08 05:22:01,,,,2026-07-25 05:53:12.609370,,Fraud Detection System
ALR00000700,TR00136893,65,Card Not Present,Resolved,2024-08-09 15:41:45,Zaid Dara,EMP00000149,2024-08-12,2026-07-25 05:53:12.610360,,Fraud Detection System
ALR00000701,TR00162617,9,Unusual Spending Pattern,False Positive,2020-04-15 01:42:54,Zayyan Bumb,EMP00000179,2020-05-01,2026-07-25 05:53:12.611361,,Fraud Detection System
ALR00000702,TR00227452,45,Blacklisted Merchant,Under Investigation,2026-05-15 14:29:30,Gaurang Murty,EMP00000264,,2026-07-25 05:53:12.612362,,Fraud Detection System
ALR00000703,TR00207838,31,Blacklisted Merchant,Resolved,2024-04-18 09:23:01,Lajita Seshadri,EMP00000235,2024-05-03,2026-07-25 05:53:12.613380,,Fraud Detection System
ALR00000704,TR00018321,79,Location Mismatch,Closed,2025-11-15 04:09:05,Lakshit Dora,EMP00000159,2025-11-21,2026-07-25 05:53:12.614383,,Fraud Detection System
ALR00000705,TR00041629,7,Blacklisted Merchant,Resolved,2021-07-20 16:52:29,Balveer Parmar,EMP00000105,2021-08-03,2026-07-25 05:53:12.615368,,Fraud Detection System
ALR00000706,TR00077199,34,Blacklisted Merchant,Closed,2025-11-21 19:13:44,Jagdish Koshy,EMP00000078,2025-12-15,2026-07-25 05:53:12.616382,,Fraud Detection System
ALR00000707,TR00188436,46,Location Mismatch,Under Investigation,2023-01-12 14:55:26,Kiaan Shetty,EMP00000150,,2026-07-25 05:53:12.617358,,Fraud Detection System
ALR00000708,TR00142916,91,Card Not Present,Open,2026-04-02 09:31:58,,,,2026-07-25 05:53:12.618382,,Fraud Detection System
ALR00000709,TR00072332,45,Unusual Spending Pattern,Closed,2024-07-24 08:54:42,Oni Dubey,EMP00000346,2024-08-08,2026-07-25 05:53:12.619361,,Fraud Detection System
ALR00000710,TR00031126,49,Multiple Failed Attempts,Closed,2025-07-03 10:54:47,Jeremiah Dave,EMP00000041,2025-07-22,2026-07-25 05:53:12.620360,,Fraud Detection System
ALR00000711,TR00172999,68,Card Not Present,Resolved,2013-03-11 12:14:12,Jyoti Solanki,EMP00000213,2013-03-26,2026-07-25 05:53:12.621361,,Fraud Detection System
ALR00000712,TR00175739,69,Blacklisted Merchant,Resolved,2019-08-01 01:18:46,Pranav Lanka,EMP00000120,2019-08-20,2026-07-25 05:53:12.622367,,Fraud Detection System
ALR00000713,TR00235903,32,High Transaction Amount,Under Investigation,2024-10-23 18:15:55,Yagnesh Shan,EMP00000279,,2026-07-25 05:53:12.623363,,Fraud Detection System
ALR00000714,TR00125676,58,Blacklisted Merchant,Open,2019-10-19 05:09:48,,,,2026-07-25 05:53:12.623363,,Fraud Detection System
ALR00000715,TR00123973,68,Location Mismatch,Under Investigation,2012-08-09 00:13:21,Yagnesh Shan,EMP00000279,,2026-07-25 05:53:12.624375,,Fraud Detection System
ALR00000716,TR00020355,6,Multiple Failed Attempts,Under Investigation,2015-11-16 12:45:25,Ekansh Keer,EMP00000077,,2026-07-25 05:53:12.625357,,Fraud Detection System
ALR00000717,TR00010162,14,High Transaction Amount,Resolved,2026-02-07 18:42:32,Jeremiah Dave,EMP00000041,2026-02-21,2026-07-25 05:53:12.626371,,Fraud Detection System
ALR00000718,TR00108462,27,Multiple Failed Attempts,Resolved,2024-12-13 11:51:53,Vaishnavi Bora,EMP00000143,2025-01-08,2026-07-25 05:53:12.627377,,Fraud Detection System
ALR00000719,TR00080905,52,Location Mismatch,Under Investigation,2014-09-29 00:13:07,Aditya Shanker,EMP00000084,,2026-07-25 05:53:12.628380,,Fraud Detection System
ALR00000720,TR00062484,22,Location Mismatch,Open,2017-02-19 08:55:41,,,,2026-07-25 05:53:12.629385,,Fraud Detection System
ALR00000721,TR00022938,36,High Transaction Amount,Under Investigation,2024-05-25 22:05:22,Diya Rattan,EMP00000016,,2026-07-25 05:53:12.630362,,Fraud Detection System
ALR00000722,TR00240703,84,Velocity Check Failed,Under Investigation,2025-07-29 21:28:28,Chandresh Sood,EMP00000074,,2026-07-25 05:53:12.631363,,Fraud Detection System
ALR00000723,TR00210062,18,Blacklisted Merchant,Under Investigation,2021-04-13 18:05:42,Devansh Rajan,EMP00000026,,2026-07-25 05:53:12.632369,,Fraud Detection System
ALR00000724,TR00144466,59,Multiple Failed Attempts,Under Investigation,2023-11-18 04:22:55,Ekansh Keer,EMP00000077,,2026-07-25 05:53:12.633283,,Fraud Detection System
ALR00000725,TR00237895,72,Velocity Check Failed,Resolved,2019-08-03 22:09:48,Balveer Parmar,EMP00000105,2019-08-09,2026-07-25 05:53:12.635331,,Fraud Detection System
ALR00000726,TR00249874,76,Blacklisted Merchant,False Positive,2022-08-25 22:11:22,Prisha Andra,EMP00000100,2022-09-03,2026-07-25 05:53:12.636278,,Fraud Detection System
ALR00000727,TR00168766,27,Unusual Spending Pattern,Resolved,2019-09-23 08:28:58,Sudiksha Aggarwal,EMP00000031,2019-10-13,2026-07-25 05:53:12.637275,,Fraud Detection System
ALR00000728,TR00067316,37,Multiple Failed Attempts,False Positive,2023-01-05 10:26:15,Gaurang Murty,EMP00000264,2023-01-23,2026-07-25 05:53:12.638319,,Fraud Detection System
ALR00000729,TR00010277,99,Blacklisted Merchant,False Positive,2021-02-24 15:07:09,Vaishnavi Bora,EMP00000143,2021-03-04,2026-07-25 05:53:12.639319,,Fraud Detection System
ALR00000730,TR00190290,71,Velocity Check Failed,False Positive,2025-09-03 05:25:42,Balveer Parmar,EMP00000105,2025-10-02,2026-07-25 05:53:12.640282,,Fraud Detection System
ALR00000731,TR00118201,33,Velocity Check Failed,Resolved,2017-02-09 19:24:32,Balendra Pingle,EMP00000102,2017-03-08,2026-07-25 05:53:12.642278,,Fraud Detection System
ALR00000732,TR00163587,43,Velocity Check Failed,Resolved,2025-10-30 23:30:46,Yuvraj Handa,EMP00000060,2025-11-13,2026-07-25 05:53:12.643277,,Fraud Detection System
ALR00000733,TR00229424,40,Unusual Spending Pattern,Resolved,2014-08-20 01:43:05,Ekansh Keer,EMP00000077,2014-09-08,2026-07-25 05:53:12.644278,,Fraud Detection System
ALR00000734,TR00045409,18,Multiple Failed Attempts,Resolved,2021-10-09 07:22:50,Nakul Sarma,EMP00000089,2021-11-04,2026-07-25 05:53:12.645278,,Fraud Detection System
ALR00000735,TR00147031,19,Multiple Failed Attempts,Resolved,2020-11-01 11:15:34,Balendra Pingle,EMP00000102,2020-11-01,2026-07-25 05:53:12.646280,,Fraud Detection System
ALR00000736,TR00159485,58,High Transaction Amount,Resolved,2025-09-18 21:00:53,Dipta Sarin,EMP00000122,2025-10-02,2026-07-25 05:53:12.647318,,Fraud Detection System
ALR00000737,TR00123522,97,Unusual Spending Pattern,Closed,2020-09-03 12:04:17,Pallavi Kakar,EMP00000043,2020-09-16,2026-07-25 05:53:12.648322,,Fraud Detection System
ALR00000738,TR00022926,90,Velocity Check Failed,Resolved,2025-02-19 12:59:48,Ronith Patla,EMP00000126,2025-03-01,2026-07-25 05:53:12.650279,,Fraud Detection System
ALR00000739,TR00087055,72,Velocity Check Failed,Resolved,2021-10-12 18:13:54,Nakul Bhandari,EMP00000075,2021-11-01,2026-07-25 05:53:12.651335,,Fraud Detection System
ALR00000740,TR00083569,49,Velocity Check Failed,False Positive,2026-05-25 07:21:19,Diya Rattan,EMP00000016,2026-06-22,2026-07-25 05:53:12.652293,,Fraud Detection System
ALR00000741,TR00168310,87,Blacklisted Merchant,False Positive,2014-01-01 05:52:54,Riya Pai,EMP00000314,2014-01-30,2026-07-25 05:53:12.653309,,Fraud Detection System
ALR00000742,TR00215314,59,Location Mismatch,False Positive,2019-10-22 03:10:02,Onveer Walla,EMP00000012,2019-11-06,2026-07-25 05:53:12.654276,,Fraud Detection System
ALR00000743,TR00082724,69,Unusual Spending Pattern,Resolved,2023-11-25 02:01:22,Benjamin Morar,EMP00000104,2023-12-17,2026-07-25 05:53:12.655278,,Fraud Detection System
ALR00000744,TR00174319,23,Velocity Check Failed,Resolved,2022-10-13 03:16:45,Sudiksha Aggarwal,EMP00000031,2022-11-03,2026-07-25 05:53:12.656366,,Fraud Detection System
ALR00000745,TR00072233,35,Unusual Spending Pattern,Resolved,2016-08-16 05:36:13,Aadhya Andra,EMP00000312,2016-09-06,2026-07-25 05:53:12.657336,,Fraud Detection System
ALR00000746,TR00236502,74,Location Mismatch,Open,2018-03-24 00:05:30,,,,2026-07-25 05:53:12.658283,,Fraud Detection System
ALR00000747,TR00204889,63,Card Not Present,Under Investigation,2010-04-06 06:33:11,Mohini Pathak,EMP00000022,,2026-07-25 05:53:12.659285,,Fraud Detection System
ALR00000748,TR00138300,14,Location Mismatch,Resolved,2026-05-12 05:36:07,Nilima Nath,EMP00000260,2026-05-22,2026-07-25 05:53:12.660366,,Fraud Detection System
ALR00000749,TR00114186,53,Location Mismatch,Resolved,2026-06-16 07:21:45,Yuvraj Handa,EMP00000060,2026-07-10,2026-07-25 05:53:12.661299,,Fraud Detection System
ALR00000750,TR00078982,31,Blacklisted Merchant,Open,2023-08-05 18:28:41,,,,2026-07-25 05:53:12.662278,,Fraud Detection System
ALR00000751,TR00081124,57,Unusual Spending Pattern,Resolved,2026-02-26 21:52:36,Indira Misra,EMP00000166,2026-03-20,2026-07-25 05:53:12.663282,,Fraud Detection System
ALR00000752,TR00242824,39,Location Mismatch,False Positive,2021-10-09 21:57:48,Anirudh Zacharia,EMP00000180,2021-10-17,2026-07-25 05:53:12.664278,,Fraud Detection System
ALR00000753,TR00101369,100,High Transaction Amount,False Positive,2026-07-01 05:42:59,Aditya Shanker,EMP00000084,2026-07-16,2026-07-25 05:53:12.666275,,Fraud Detection System
ALR00000754,TR00129265,42,Velocity Check Failed,Under Investigation,2022-10-28 08:10:13,Devansh Sachdeva,EMP00000161,,2026-07-25 05:53:12.667275,,Fraud Detection System
ALR00000755,TR00247025,72,High Transaction Amount,False Positive,2025-10-13 13:33:34,Devansh Sachdeva,EMP00000161,2025-10-17,2026-07-25 05:53:12.668274,,Fraud Detection System
ALR00000756,TR00165128,55,Multiple Failed Attempts,Under Investigation,2023-10-16 20:37:23,Jeremiah Dave,EMP00000041,,2026-07-25 05:53:12.669274,,Fraud Detection System
ALR00000757,TR00136383,70,Location Mismatch,False Positive,2020-02-13 21:38:17,Jeremiah Dave,EMP00000041,2020-02-26,2026-07-25 05:53:12.670274,,Fraud Detection System
ALR00000758,TR00103758,44,Velocity Check Failed,Resolved,2026-01-09 22:02:30,Ronith Patla,EMP00000126,2026-02-03,2026-07-25 05:53:12.671275,,Fraud Detection System
ALR00000759,TR00046737,40,Location Mismatch,Under Investigation,2019-05-25 22:16:53,Chaaya Saran,EMP00000030,,2026-07-25 05:53:12.672278,,Fraud Detection System
ALR00000760,TR00090535,77,Card Not Present,Under Investigation,2025-08-16 02:58:16,Meghana Maharaj,EMP00000320,,2026-07-25 05:53:12.673274,,Fraud Detection System
ALR00000761,TR00190340,37,Location Mismatch,Closed,2024-08-29 15:36:47,Yuvraj Handa,EMP00000060,2024-09-14,2026-07-25 05:53:12.674276,,Fraud Detection System
ALR00000762,TR00157200,37,Unusual Spending Pattern,Resolved,2021-02-04 23:47:25,Hritik Kaur,EMP00000338,2021-02-08,2026-07-25 05:53:12.676276,,Fraud Detection System
ALR00000763,TR00191198,54,Location Mismatch,Resolved,2025-06-29 14:13:01,Kashvi Sarma,EMP00000045,2025-07-10,2026-07-25 05:53:12.677274,,Fraud Detection System
ALR00000764,TR00050765,75,Card Not Present,Resolved,2011-05-29 18:26:38,Pallavi Kakar,EMP00000043,2011-06-13,2026-07-25 05:53:12.678281,,Fraud Detection System
ALR00000765,TR00138070,18,Card Not Present,Under Investigation,2026-06-21 07:44:18,Ishwar Kamdar,EMP00000185,,2026-07-25 05:53:12.679277,,Fraud Detection System
ALR00000766,TR00232288,29,Multiple Failed Attempts,False Positive,2020-11-22 17:08:47,Oni Dubey,EMP00000346,2020-12-02,2026-07-25 05:53:12.680275,,Fraud Detection System
