transaction_id,account_id,merchant_id,card_id,transaction_timestamp,transaction_type,transaction_channel,transaction_status,amount,currency,reference_number,narration,location_city,location_state,is_international,created_at,updated_at,source_system
TR00454018,ACC00007719,,CD00008087,2008-06-30 19:13:04,Credit,IMPS,Success,357765.11,INR,TXNUTR202608031061166325,Funds Credited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:47.144589,,Enterprise System
TR00454019,ACC00007760,,,2025-01-11 23:45:57,Deposit,ATM,Failed,4430.1,INR,TXNUTR202608032620569460,Cash Deposit,SALEM,TAMIL NADU,No,2026-08-03 12:22:47.144589,,Enterprise System
TR00454020,ACC00007713,MER00001109,CD00008078,2024-08-15 08:47:35,POS Purchase,POS,Success,27283.63,INR,TXNUTR202608032753633608,POS Purchase at National Kade Mart,TIRUCHIRAPPALLI,TAMIL NADU,No,2026-08-03 12:22:47.145583,,Enterprise System
TR00454021,ACC00007706,,CD00008072,2025-11-20 04:42:46,Credit,IMPS,Success,377771.14,INR,TXNUTR202608036813207015,Funds Credited,ALIGARH,UTTAR PRADESH,No,2026-08-03 12:22:47.145583,,Enterprise System
TR00454022,ACC00007750,,CD00008123,2022-04-15 00:39:19,Deposit,Cheque,Success,356387.97,INR,TXNUTR202608038340094778,Cash Deposit,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:47.145583,,Enterprise System
TR00454023,ACC00007749,,CD00008122,2026-07-27 16:18:10,Transfer,Mobile Banking,Success,31767.35,INR,TXNUTR202608037014889864,Mobile Banking Transfer,SALEM,TAMIL NADU,No,2026-08-03 12:22:47.146538,,Enterprise System
TR00454024,ACC00007730,,CD00008099,2025-08-01 06:52:23,Transfer,NEFT,Success,489249.41,INR,TXNUTR202608038943484314,NEFT Transfer,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:47.146538,,Enterprise System
TR00454025,ACC00007738,,CD00008110,2022-06-05 16:07:17,Credit,UPI,Success,14152.36,INR,TXNUTR202608039208310106,Funds Credited,SALEM,TAMIL NADU,No,2026-08-03 12:22:47.146538,,Enterprise System
TR00454026,ACC00007742,,CD00008115,2014-04-27 21:22:41,Debit,Online Banking,Success,55945.6,INR,TXNUTR202608031119689580,Funds Debited,TIRUNELVELI,TAMIL NADU,Yes,2026-08-03 12:22:47.146538,,Enterprise System
TR00454027,ACC00007701,,CD00008065,2026-05-22 14:22:29,Transfer,Online Banking,Success,79288.28,INR,TXNUTR202608031511766402,Online Banking Transfer,UDALGURI,ASSAM,No,2026-08-03 12:22:47.146538,,Enterprise System
TR00454028,ACC00007745,,CD00008117,2024-12-05 13:16:05,Credit,NEFT,Success,197008.23,INR,TXNUTR202608034450655333,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:47.146538,,Enterprise System
TR00454029,ACC00007726,,CD00008095,2021-05-22 15:40:29,Credit,Branch,Success,46761.43,INR,TXNUTR202608033420712249,Funds Credited,UDALGURI,ASSAM,No,2026-08-03 12:22:47.146538,,Enterprise System
TR00454030,ACC00007759,,CD00008131,2023-04-30 04:33:36,Deposit,Branch,Success,435978.94,INR,TXNUTR202608033645698521,Cash Deposit,VIKARABAD,TELANGANA,No,2026-08-03 12:22:47.146538,,Enterprise System
TR00454031,ACC00007746,MER00001111,CD00008118,2023-10-01 12:45:15,Online Payment,UPI,Failed,16293.99,INR,TXNUTR202608034764959778,Online Payment to Prime Balasubramanian Traders,SPSR NELLORE,ANDHRA PRADESH,No,2026-08-03 12:22:47.147579,,Enterprise System
TR00454032,ACC00007762,,CD00008135,2026-01-22 08:38:55,Credit,NEFT,Success,121607.45,INR,TXNUTR202608036098313544,Funds Credited,UDALGURI,ASSAM,No,2026-08-03 12:22:47.147579,,Enterprise System
TR00454033,ACC00007726,,CD00008095,2020-05-01 10:09:21,Transfer,NEFT,Success,309016.37,INR,TXNUTR202608036844030235,NEFT Transfer,UDALGURI,ASSAM,No,2026-08-03 12:22:47.147579,,Enterprise System
TR00454034,ACC00007716,,,2017-07-04 07:57:51,Credit,RTGS,Success,1772251.39,INR,TXNUTR202608031423359046,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:47.147579,,Enterprise System
TR00454035,ACC00007744,,,2025-10-25 12:22:51,Debit,Online Banking,Success,79823.57,INR,TXNUTR202608031906764837,Funds Debited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:47.147579,,Enterprise System
TR00454036,ACC00007741,,CD00008114,2018-02-13 17:52:13,Credit,NEFT,Success,175731.58,INR,TXNUTR202608038891026503,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:47.147579,,Enterprise System
TR00454037,ACC00007735,,CD00008106,2020-08-16 22:58:44,Debit,ATM,Success,14185.68,INR,TXNUTR202608037366382461,Funds Debited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:47.147579,,Enterprise System
TR00454038,ACC00007728,,CD00008098,2013-08-15 16:38:18,Debit,UPI,Success,18836.29,INR,TXNUTR202608038664981079,Funds Debited,SALEM,TAMIL NADU,No,2026-08-03 12:22:47.147579,,Enterprise System
TR00454039,ACC00007741,,CD00008114,2024-12-19 22:46:51,Credit,RTGS,Success,268436.51,INR,TXNUTR202608034681350696,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:47.147579,,Enterprise System
TR00454040,ACC00007742,,CD00008115,2021-04-06 09:01:57,Debit,UPI,Success,16543.62,INR,TXNUTR202608038288032021,Funds Debited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:47.147579,,Enterprise System
TR00454041,ACC00007727,,CD00008097,2019-03-12 06:40:14,Debit,Online Banking,Success,13699.75,INR,TXNUTR202608035766980859,Funds Debited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:47.147579,,Enterprise System
TR00454042,ACC00007726,,CD00008095,2021-04-20 23:41:20,Withdrawal,Branch,Success,70335.85,INR,TXNUTR202608037372596311,Cash Withdrawal,UDALGURI,ASSAM,No,2026-08-03 12:22:47.148592,,Enterprise System
TR00454043,ACC00007749,MER00001105,CD00008122,2026-07-09 07:55:23,POS Purchase,POS,Success,29395.01,INR,TXNUTR202608039572493242,POS Purchase at New Prasad Fresh,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:47.148592,,Enterprise System
TR00454044,ACC00007742,,CD00008115,2013-10-25 22:50:22,Credit,RTGS,Success,1376753.19,INR,TXNUTR202608039198038604,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:47.148592,,Enterprise System
TR00454045,ACC00007707,,CD00008073,2025-11-10 04:08:33,Credit,IMPS,Success,131546.5,INR,TXNUTR202608038712731956,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:47.148592,,Enterprise System
TR00454046,ACC00007716,MER00001124,,2016-01-06 13:05:32,POS Purchase,POS,Success,39641.88,INR,TXNUTR202608034951289001,POS Purchase at Shree Banerjee Dhaba,RATNAGIRI,MAHARASHTRA,No,2026-08-03 12:22:47.148592,,Enterprise System
TR00454047,ACC00007766,,CD00008139,2023-12-03 11:21:57,Debit,ATM,Success,5593.37,INR,TXNUTR202608033514952933,Funds Debited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:47.148592,,Enterprise System
TR00454048,ACC00007757,,CD00008129,2025-12-19 12:27:43,Debit,POS,Success,45447.13,INR,TXNUTR202608037713060038,Funds Debited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:47.149587,,Enterprise System
TR00454049,ACC00007742,MER00001108,CD00008115,2016-01-10 21:40:29,Online Payment,Online Banking,Success,26269.88,INR,TXNUTR202608036333184211,Online Payment to Sai Johal Fresh,SINDHUDURG,MAHARASHTRA,No,2026-08-03 12:22:47.149587,,Enterprise System
TR00454050,ACC00007710,MER00001140,CD00008076,2022-06-02 07:10:48,POS Purchase,POS,Success,33922.44,INR,TXNUTR202608034148660741,POS Purchase at Sai Andra Electricity,CUDDALORE,TAMIL NADU,No,2026-08-03 12:22:47.150191,,Enterprise System
TR00454051,ACC00007711,,,2013-11-02 13:19:45,Debit,Mobile Banking,Success,62235.4,INR,TXNUTR202608038461011769,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:47.150191,,Enterprise System
TR00454052,ACC00007753,,CD00008126,2008-05-30 13:46:33,Credit,RTGS,Success,1344312.98,INR,TXNUTR202608037504444960,Funds Credited,SALEM,TAMIL NADU,No,2026-08-03 12:22:47.150191,,Enterprise System
TR00454053,ACC00007763,,,2025-03-03 02:46:30,Credit,UPI,Success,1692.15,INR,TXNUTR202608034309249832,Funds Credited,RATNAGIRI,MAHARASHTRA,No,2026-08-03 12:22:47.150191,,Enterprise System
TR00454054,ACC00007712,,CD00008077,2020-01-23 05:48:32,Credit,Branch,Success,5097.44,INR,TXNUTR202608036019267422,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:47.150191,,Enterprise System
TR00454055,ACC00007745,MER00001103,CD00008117,2026-01-24 08:39:09,Online Payment,Online Banking,Success,70095.91,INR,TXNUTR202608032679355038,Online Payment to Om Salvi Fresh,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:47.151290,,Enterprise System
TR00454056,ACC00007711,,,2010-10-06 11:33:38,Debit,POS,Success,17962.0,INR,TXNUTR202608033067410693,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:47.151290,,Enterprise System
TR00454057,ACC00007704,MER00001144,CD00008069,2026-06-26 01:12:30,Online Payment,Online Banking,Success,15380.84,INR,TXNUTR202608031425599071,Online Payment to Sri Upadhyay Gas Services,BALLIA,UTTAR PRADESH,No,2026-08-03 12:22:47.151290,,Enterprise System
TR00454058,ACC00007745,,CD00008117,2024-12-09 04:30:16,Credit,UPI,Success,20747.42,INR,TXNUTR202608035692882395,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:47.151290,,Enterprise System
TR00454059,ACC00007703,,,2024-10-01 12:17:24,Deposit,Cheque,Success,938819.03,INR,TXNUTR202608031298049692,Cash Deposit,UDALGURI,ASSAM,No,2026-08-03 12:22:47.151290,,Enterprise System
TR00454060,ACC00007738,,CD00008110,2015-12-27 06:19:28,Debit,UPI,Success,14190.08,INR,TXNUTR202608034231957680,Funds Debited,SALEM,TAMIL NADU,No,2026-08-03 12:22:47.151290,,Enterprise System
TR00454061,ACC00007749,,CD00008122,2026-06-29 00:40:07,Transfer,IMPS,Success,45841.74,INR,TXNUTR202608031274835775,IMPS Transfer,SALEM,TAMIL NADU,No,2026-08-03 12:22:47.152299,,Enterprise System
TR00454062,ACC00007762,,CD00008134,2014-08-16 03:17:56,Credit,UPI,Success,17261.11,INR,TXNUTR202608031478891470,Funds Credited,AMRITSAR,PUNJAB,No,2026-08-03 12:22:47.152299,,Enterprise System
TR00454063,ACC00007730,,CD00008099,2016-08-01 08:28:46,Credit,UPI,Success,21003.83,INR,TXNUTR202608031628701197,Funds Credited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:47.152299,,Enterprise System
TR00454064,ACC00007745,,CD00008117,2026-07-23 21:00:53,Transfer,NEFT,Success,351251.83,INR,TXNUTR202608033377097475,NEFT Transfer,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:47.152299,,Enterprise System
TR00454065,ACC00007727,MER00001101,CD00008097,2017-06-13 20:39:01,Online Payment,Mobile Banking,Success,32991.13,INR,TXNUTR202608039911202655,Online Payment to Om Apte Communications,VIKARABAD,TELANGANA,Yes,2026-08-03 12:22:47.153288,,Enterprise System
TR00454066,ACC00007726,MER00001143,CD00008095,2022-08-19 14:56:05,Bill Payment,Mobile Banking,Failed,24291.52,INR,TXNUTR202608038995561177,Bill Payment - Modern Trivedi Cafe,ETAH,UTTAR PRADESH,No,2026-08-03 12:22:47.153288,,Enterprise System
TR00454067,ACC00007709,,CD00008075,2021-03-31 20:21:04,Debit,UPI,Success,5097.57,INR,TXNUTR202608033425272877,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:47.153288,,Enterprise System
TR00454068,ACC00007727,,CD00008096,2022-10-12 23:38:43,Debit,POS,Success,33289.44,INR,TXNUTR202608036766248835,Funds Debited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:47.153288,,Enterprise System
TR00454069,ACC00007741,,CD00008114,2026-01-28 06:56:18,Withdrawal,Branch,Success,37915.15,INR,TXNUTR202608036805047788,Cash Withdrawal,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:47.153288,,Enterprise System
TR00454070,ACC00007758,,CD00008130,2021-04-10 23:07:56,Deposit,Cheque,Success,211516.4,INR,TXNUTR202608036945800894,Cash Deposit,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:47.153288,,Enterprise System
TR00454071,ACC00007718,,CD00008086,2020-09-27 15:46:27,Credit,Branch,Success,29800.26,INR,TXNUTR202608038348370299,Funds Credited,UDALGURI,ASSAM,No,2026-08-03 12:22:47.153288,,Enterprise System
TR00454072,ACC00007702,MER00001140,CD00008067,2025-01-09 19:23:53,POS Purchase,POS,Success,22425.04,INR,TXNUTR202608038343883334,POS Purchase at Sai Andra Electricity,CUDDALORE,TAMIL NADU,No,2026-08-03 12:22:47.154295,,Enterprise System
TR00454073,ACC00007721,MER00001117,CD00008089,2026-06-11 08:26:34,POS Purchase,POS,Success,71958.59,INR,TXNUTR202608039129221981,POS Purchase at Om Rajan Water Supply,NABARANGPUR,ODISHA,No,2026-08-03 12:22:47.154295,,Enterprise System
TR00454074,ACC00007731,,,2025-12-01 04:40:20,Debit,Online Banking,Success,29854.72,INR,TXNUTR202608038000801211,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:47.154295,,Enterprise System
TR00454075,ACC00007742,,CD00008115,2019-04-19 22:08:02,Credit,NEFT,Success,56243.24,INR,TXNUTR202608031933783679,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:47.154295,,Enterprise System
TR00454076,ACC00007714,,,2026-04-10 10:13:04,Debit,Mobile Banking,Success,64660.21,INR,TXNUTR202608039197186942,Funds Debited,SALEM,TAMIL NADU,No,2026-08-03 12:22:47.154295,,Enterprise System
TR00454077,ACC00007727,,CD00008097,2017-02-17 21:26:00,Credit,RTGS,Success,421651.64,INR,TXNUTR202608030888057535,Funds Credited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:47.154295,,Enterprise System
TR00454078,ACC00007761,,CD00008132,2024-02-24 13:40:01,Withdrawal,Branch,Success,70248.79,INR,TXNUTR202608032834736270,Cash Withdrawal,VIKARABAD,TELANGANA,No,2026-08-03 12:22:47.154295,,Enterprise System
TR00454079,ACC00007703,,,2023-07-12 12:44:05,Debit,Mobile Banking,Success,50769.34,INR,TXNUTR202608030263411543,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:47.155282,,Enterprise System
TR00454080,ACC00007715,,CD00008080,2014-11-19 22:01:38,Credit,UPI,Success,16162.41,INR,TXNUTR202608033360682649,Funds Credited,SALEM,TAMIL NADU,No,2026-08-03 12:22:47.155282,,Enterprise System
TR00454081,ACC00007744,MER00001136,,2026-03-08 11:10:48,POS Purchase,POS,Success,44698.83,INR,TXNUTR202608036802919142,POS Purchase at Om Sibal Academy,CACHAR,ASSAM,No,2026-08-03 12:22:47.155282,,Enterprise System
TR00454082,ACC00007732,,CD00008102,2019-04-02 23:46:08,Withdrawal,Branch,Success,57648.11,INR,TXNUTR202608032378310604,Cash Withdrawal,BALLARI,KARNATAKA,No,2026-08-03 12:22:47.156196,,Enterprise System
TR00454083,ACC00007719,,CD00008087,2019-03-17 13:55:02,Credit,IMPS,Success,306687.91,INR,TXNUTR202608035903731114,Funds Credited,CHAMOLI,UTTARAKHAND,No,2026-08-03 12:22:47.157221,,Enterprise System
TR00454084,ACC00007715,,CD00008080,2015-01-15 15:47:29,Deposit,Branch,Success,226188.93,INR,TXNUTR202608036213945931,Cash Deposit,SALEM,TAMIL NADU,No,2026-08-03 12:22:47.157221,,Enterprise System
TR00454085,ACC00007731,,,2025-08-22 20:43:04,Credit,IMPS,Success,127434.35,INR,TXNUTR202608037332793721,Funds Credited,UDALGURI,ASSAM,No,2026-08-03 12:22:47.157221,,Enterprise System
TR00454086,ACC00007740,,CD00008113,2013-10-05 15:51:00,Debit,POS,Success,47501.77,INR,TXNUTR202608037110289648,Funds Debited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:47.157221,,Enterprise System
TR00454087,ACC00007712,,CD00008077,2026-05-08 03:39:09,Credit,IMPS,Completed,348384.14,INR,TXNUTR202608037263019469,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:47.157221,,Enterprise System
TR00454088,ACC00007740,MER00001149,CD00008113,2015-04-25 14:53:51,Online Payment,Online Banking,Success,74742.78,INR,TXNUTR202608032262471806,Online Payment to Sai Subramanian Gas Services,UNNAO,UTTAR PRADESH,No,2026-08-03 12:22:47.158197,,Enterprise System
TR00454089,ACC00007766,MER00001117,CD00008139,2025-11-03 15:16:35,Bill Payment,Mobile Banking,Success,10533.75,INR,TXNUTR202608039648979826,Bill Payment - Om Rajan Water Supply,NABARANGPUR,ODISHA,No,2026-08-03 12:22:47.158197,,Enterprise System
TR00454090,ACC00007711,,,2019-09-02 22:31:22,Deposit,Branch,Success,154625.97,INR,TXNUTR202608036996870278,Cash Deposit,UDALGURI,ASSAM,No,2026-08-03 12:22:47.158197,,Enterprise System
TR00454091,ACC00007729,,,2013-11-17 06:20:54,Deposit,Branch,Completed,73150.9,INR,TXNUTR202608034419863276,Cash Deposit,VIKARABAD,TELANGANA,No,2026-08-03 12:22:47.158197,,Enterprise System
TR00454092,ACC00007744,,,2026-05-05 16:06:04,Credit,UPI,Success,1326.25,INR,TXNUTR202608037920083907,Funds Credited,IDUKKI,KERALA,No,2026-08-03 12:22:47.159217,,Enterprise System
TR00454093,ACC00007757,MER00001118,CD00008129,2023-08-06 04:18:07,POS Purchase,POS,Success,19499.35,INR,TXNUTR202608037969778785,POS Purchase at Sri Bhatnagar Water Supply,MURSHIDABAD,WEST BENGAL,No,2026-08-03 12:22:47.159217,,Enterprise System
TR00454094,ACC00007769,MER00001139,,2026-02-13 21:15:16,Bill Payment,UPI,Success,5085.98,INR,TXNUTR202608030766399982,Bill Payment - Prime Krishnamurthy Outlet,AHMADABAD,GUJARAT,No,2026-08-03 12:22:47.160560,,Enterprise System
TR00454095,ACC00007704,,CD00008069,2025-07-25 02:15:43,Withdrawal,ATM,Success,2734.17,INR,TXNUTR202608036061675885,Cash Withdrawal,UDALGURI,ASSAM,No,2026-08-03 12:22:47.160560,,Enterprise System
TR00454096,ACC00007709,,CD00008075,2010-05-31 03:01:23,Debit,Online Banking,Success,4885.31,INR,TXNUTR202608037528838030,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:47.160560,,Enterprise System
TR00454097,ACC00007760,,,2024-05-13 12:48:02,Credit,UPI,Success,2637.94,INR,TXNUTR202608038080831134,Funds Credited,SALEM,TAMIL NADU,No,2026-08-03 12:22:47.160560,,Enterprise System
TR00454098,ACC00007741,,CD00008114,2020-11-13 19:19:19,Debit,ATM,Completed,19485.16,INR,TXNUTR202608035205300321,Funds Debited,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:47.160560,,Enterprise System
TR00454099,ACC00007702,,CD00008066,2023-08-10 09:41:04,Deposit,Cheque,Success,902833.38,INR,TXNUTR202608039828979862,Cash Deposit,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:47.160560,,Enterprise System
TR00454100,ACC00007760,MER00001115,,2025-10-28 09:21:55,POS Purchase,POS,Success,63995.35,INR,TXNUTR202608038615528896,POS Purchase at Royal Kamdar Tours,BANKURA,WEST BENGAL,No,2026-08-03 12:22:47.161562,,Enterprise System
TR00454101,ACC00007711,,,2022-10-10 12:26:00,Debit,UPI,Success,4668.04,INR,TXNUTR202608031039774493,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:47.161562,,Enterprise System
TR00454102,ACC00007717,,CD00008083,2026-02-23 07:44:05,Credit,NEFT,Success,225795.89,INR,TXNUTR202608037399526348,Funds Credited,SALEM,TAMIL NADU,No,2026-08-03 12:22:47.161562,,Enterprise System
TR00454103,ACC00007735,MER00001132,CD00008106,2020-08-31 04:38:04,Online Payment,UPI,Reversed,5891.92,INR,TXNUTR202608030990501487,Online Payment to Prime Tata Mart,BELAGAVI,KARNATAKA,No,2026-08-03 12:22:47.162561,,Enterprise System
TR00454104,ACC00007764,,,2023-08-15 11:52:14,Credit,UPI,Success,20447.46,INR,TXNUTR202608039550913246,Funds Credited,SALEM,TAMIL NADU,No,2026-08-03 12:22:47.162561,,Enterprise System
TR00454105,ACC00007748,,CD00008121,2019-10-19 22:37:06,Debit,Online Banking,Success,6112.96,INR,TXNUTR202608031087225391,Funds Debited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:47.162561,,Enterprise System
TR00454106,ACC00007729,,,2014-05-12 01:02:03,Credit,Branch,Success,11847.47,INR,TXNUTR202608030709858396,Funds Credited,VIKARABAD,TELANGANA,No,2026-08-03 12:22:47.162561,,Enterprise System
TR00454107,ACC00007757,MER00001133,CD00008129,2025-08-20 23:40:22,POS Purchase,POS,Success,71415.0,INR,TXNUTR202608039060907135,POS Purchase at Om Basu Corporation,SANGAREDDY,TELANGANA,No,2026-08-03 12:22:47.162561,,Enterprise System
TR00454108,ACC00007720,MER00001109,CD00008088,2026-06-14 15:03:11,POS Purchase,POS,Success,66559.29,INR,TXNUTR202608030753717168,POS Purchase at National Kade Mart,RAMANATHAPURAM,TAMIL NADU,No,2026-08-03 12:22:47.164562,,Enterprise System
TR00454109,ACC00007720,,CD00008088,2026-06-28 09:13:57,Debit,Online Banking,Success,46030.43,INR,TXNUTR202608038417744517,Funds Debited,UDALGURI,ASSAM,No,2026-08-03 12:22:47.164562,,Enterprise System
TR00454110,ACC00007769,MER00001123,,2021-11-13 22:19:13,Bill Payment,Mobile Banking,Success,13012.22,INR,TXNUTR202608037637717807,Bill Payment - New Patel Multiplex,RANGA REDDY,TELANGANA,No,2026-08-03 12:22:47.164562,,Enterprise System
TR00454111,ACC00007732,,CD00008102,2024-10-05 04:03:48,Debit,Mobile Banking,Success,52609.76,INR,TXNUTR202608032091976255,Funds Debited,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:47.164562,,Enterprise System
TR00454112,ACC00007751,,,2016-10-07 18:47:20,Withdrawal,ATM,Success,5099.26,INR,TXNUTR202608035392307715,Cash Withdrawal,KUSHI NAGAR,UTTAR PRADESH,No,2026-08-03 12:22:47.164562,,Enterprise System
TR00454113,ACC00007733,MER00001139,CD00008104,2024-04-26 05:38:21,Online Payment,UPI,Success,17596.51,INR,TXNUTR202608033482876008,Online Payment to Prime Krishnamurthy Outlet,AHMADABAD,GUJARAT,No,2026-08-03 12:22:47.165560,,Enterprise System
TR00454114,ACC00007747,MER00001120,CD00008120,2021-12-24 01:24:30,POS Purchase,POS,Success,16048.77,INR,TXNUTR202608035159832668,POS Purchase at Shree Gole Fashion,PATHANKOT,PUNJAB,No,2026-08-03 12:22:47.165560,,Enterprise System
TR00454115,ACC00007703,MER00001120,,2025-09-16 07:39:26,POS Purchase,POS,Success,15604.19,INR,TXNUTR202608038073249200,POS Purchase at Shree Gole Fashion,PATHANKOT,PUNJAB,No,2026-08-03 12:22:47.166560,,Enterprise System
TR00454116,ACC00007760,,,2023-06-22 03:05:23,Credit,Branch,Success,11155.31,INR,TXNUTR202608038020507205,Funds Credited,SALEM,TAMIL NADU,No,2026-08-03 12:22:47.166560,,Enterprise System
TR00454117,ACC00007719,,CD00008087,2013-07-11 11:21:56,Credit,UPI,Success,23209.15,INR,TXNUTR202608031484290338,Funds Credited,BALLARI,KARNATAKA,No,2026-08-03 12:22:47.167069,,Enterprise System
TR00454118,ACC00007769,,,2017-04-08 03:08:00,Deposit,Cheque,Success,768257.77,INR,TXNUTR202608034393094969,Cash Deposit,SALEM,TAMIL NADU,No,2026-08-03 12:22:47.167069,,Enterprise System
TR00454119,ACC00007750,,CD00008123,2021-05-04 03:41:56,Withdrawal,Branch,Success,55633.76,INR,TXNUTR202608033775084632,Cash Withdrawal,TIRUNELVELI,TAMIL NADU,No,2026-08-03 12:22:47.168076,,Enterprise System
