USER_TYPE,USER_ID,MOCK_PASSWORD,STATUS,DESIGNATION (IF REQUIRED)
CUSTOMER,CUST00002452,Cust@2452x,ACTIVE, 
CUSTOMER,CUST00002453,Cust@2453x,ACTIVE, 
CUSTOMER,CUST00002454,Cust@2454x,ACTIVE, 
CUSTOMER,CUST00002455,Cust@2455x,ACTIVE, 
CUSTOMER,CUST00002456,Cust@2456x,ACTIVE, 
CUSTOMER,CUST00002457,Cust@2457x,ACTIVE, 
CUSTOMER,CUST00002458,Cust@2458x,ACTIVE, 
CUSTOMER,CUST00002459,Cust@2459x,ACTIVE, 
CUSTOMER,CUST00002460,Cust@2460x,ACTIVE, 
CUSTOMER,CUST00002461,Cust@2461x,ACTIVE, 
CUSTOMER,CUST00002462,Cust@2462x,ACTIVE, 
CUSTOMER,CUST00002463,Cust@2463x,ACTIVE, 
CUSTOMER,CUST00002464,Cust@2464x,ACTIVE, 
CUSTOMER,CUST00002465,Cust@2465x,ACTIVE, 
CUSTOMER,CUST00002466,Cust@2466x,ACTIVE, 
CUSTOMER,CUST00002467,Cust@2467x,ACTIVE, 
CUSTOMER,CUST00002468,Cust@2468x,ACTIVE, 
CUSTOMER,CUST00002469,Cust@2469x,CLOSED, 
CUSTOMER,CUST00002470,Cust@2470x,ACTIVE, 
CUSTOMER,CUST00002471,Cust@2471x,ACTIVE, 
CUSTOMER,CUST00002472,Cust@2472x,ACTIVE, 
CUSTOMER,CUST00002473,Cust@2473x,ACTIVE, 
CUSTOMER,CUST00002474,Cust@2474x,ACTIVE, 
CUSTOMER,CUST00002475,Cust@2475x,ACTIVE, 
CUSTOMER,CUST00002476,Cust@2476x,ACTIVE, 
CUSTOMER,CUST00002477,Cust@2477x,ACTIVE, 
CUSTOMER,CUST00002478,Cust@2478x,ACTIVE, 
CUSTOMER,CUST00002479,Cust@2479x,ACTIVE, 
CUSTOMER,CUST00002480,Cust@2480x,BLOCKED, 
CUSTOMER,CUST00002481,Cust@2481x,ACTIVE, 
CUSTOMER,CUST00002482,Cust@2482x,ACTIVE, 
CUSTOMER,CUST00002483,Cust@2483x,ACTIVE, 
CUSTOMER,CUST00002484,Cust@2484x,ACTIVE, 
CUSTOMER,CUST00002485,Cust@2485x,ACTIVE, 
CUSTOMER,CUST00002486,Cust@2486x,ACTIVE, 
CUSTOMER,CUST00002487,Cust@2487x,ACTIVE, 
CUSTOMER,CUST00002488,Cust@2488x,ACTIVE, 
CUSTOMER,CUST00002489,Cust@2489x,ACTIVE, 
CUSTOMER,CUST00002490,Cust@2490x,BLOCKED, 
CUSTOMER,CUST00002491,Cust@2491x,ACTIVE, 
CUSTOMER,CUST00002492,Cust@2492x,DORMANT, 
CUSTOMER,CUST00002493,Cust@2493x,ACTIVE, 
CUSTOMER,CUST00002494,Cust@2494x,ACTIVE, 
CUSTOMER,CUST00002495,Cust@2495x,ACTIVE, 
CUSTOMER,CUST00002496,Cust@2496x,ACTIVE, 
CUSTOMER,CUST00002497,Cust@2497x,CLOSED, 
CUSTOMER,CUST00002498,Cust@2498x,BLOCKED, 
CUSTOMER,CUST00002499,Cust@2499x,ACTIVE, 
CUSTOMER,CUST00002500,Cust@2500x,ACTIVE, 
CUSTOMER,CUST00002501,Cust@2501x,ACTIVE, 
CUSTOMER,CUST00002502,Cust@2502x,ACTIVE, 
CUSTOMER,CUST00002503,Cust@2503x,CLOSED, 
CUSTOMER,CUST00002504,Cust@2504x,ACTIVE, 
CUSTOMER,CUST00002505,Cust@2505x,ACTIVE, 
CUSTOMER,CUST00002506,Cust@2506x,ACTIVE, 
CUSTOMER,CUST00002507,Cust@2507x,ACTIVE, 
CUSTOMER,CUST00002508,Cust@2508x,ACTIVE, 
CUSTOMER,CUST00002509,Cust@2509x,DORMANT, 
CUSTOMER,CUST00002510,Cust@2510x,ACTIVE, 
CUSTOMER,CUST00002511,Cust@2511x,ACTIVE, 
CUSTOMER,CUST00002512,Cust@2512x,DORMANT, 
CUSTOMER,CUST00002513,Cust@2513x,ACTIVE, 
CUSTOMER,CUST00002514,Cust@2514x,ACTIVE, 
CUSTOMER,CUST00002515,Cust@2515x,ACTIVE, 
CUSTOMER,CUST00002516,Cust@2516x,ACTIVE, 
CUSTOMER,CUST00002517,Cust@2517x,ACTIVE, 
CUSTOMER,CUST00002518,Cust@2518x,ACTIVE, 
CUSTOMER,CUST00002519,Cust@2519x,ACTIVE, 
CUSTOMER,CUST00002520,Cust@2520x,ACTIVE, 
CUSTOMER,CUST00002521,Cust@2521x,ACTIVE, 
CUSTOMER,CUST00002522,Cust@2522x,ACTIVE, 
CUSTOMER,CUST00002523,Cust@2523x,DORMANT, 
CUSTOMER,CUST00002524,Cust@2524x,ACTIVE, 
CUSTOMER,CUST00002525,Cust@2525x,ACTIVE, 
CUSTOMER,CUST00002526,Cust@2526x,ACTIVE, 
CUSTOMER,CUST00002527,Cust@2527x,BLOCKED, 
CUSTOMER,CUST00002528,Cust@2528x,ACTIVE, 
CUSTOMER,CUST00002529,Cust@2529x,ACTIVE, 
CUSTOMER,CUST00002530,Cust@2530x,ACTIVE, 
CUSTOMER,CUST00002531,Cust@2531x,ACTIVE, 
CUSTOMER,CUST00002532,Cust@2532x,ACTIVE, 
CUSTOMER,CUST00002533,Cust@2533x,ACTIVE, 
CUSTOMER,CUST00002534,Cust@2534x,ACTIVE, 
CUSTOMER,CUST00002535,Cust@2535x,ACTIVE, 
CUSTOMER,CUST00002536,Cust@2536x,ACTIVE, 
CUSTOMER,CUST00002537,Cust@2537x,ACTIVE, 
CUSTOMER,CUST00002538,Cust@2538x,ACTIVE, 
CUSTOMER,CUST00002539,Cust@2539x,BLOCKED, 
CUSTOMER,CUST00002540,Cust@2540x,ACTIVE, 
CUSTOMER,CUST00002541,Cust@2541x,DORMANT, 
CUSTOMER,CUST00002542,Cust@2542x,ACTIVE, 
CUSTOMER,CUST00002543,Cust@2543x,DORMANT, 
CUSTOMER,CUST00002544,Cust@2544x,ACTIVE, 
CUSTOMER,CUST00002545,Cust@2545x,ACTIVE, 
CUSTOMER,CUST00002546,Cust@2546x,ACTIVE, 
CUSTOMER,CUST00002547,Cust@2547x,ACTIVE, 
CUSTOMER,CUST00002548,Cust@2548x,ACTIVE, 
CUSTOMER,CUST00002549,Cust@2549x,ACTIVE, 
CUSTOMER,CUST00002550,Cust@2550x,ACTIVE, 
CUSTOMER,CUST00002551,Cust@2551x,ACTIVE, 
CUSTOMER,CUST00002552,Cust@2552x,BLOCKED, 
CUSTOMER,CUST00002553,Cust@2553x,ACTIVE, 
CUSTOMER,CUST00002554,Cust@2554x,ACTIVE, 
CUSTOMER,CUST00002555,Cust@2555x,ACTIVE, 
CUSTOMER,CUST00002556,Cust@2556x,ACTIVE, 
CUSTOMER,CUST00002557,Cust@2557x,ACTIVE, 
CUSTOMER,CUST00002558,Cust@2558x,DORMANT, 
CUSTOMER,CUST00002559,Cust@2559x,ACTIVE, 
CUSTOMER,CUST00002560,Cust@2560x,ACTIVE, 
CUSTOMER,CUST00002561,Cust@2561x,CLOSED, 
CUSTOMER,CUST00002562,Cust@2562x,ACTIVE, 
CUSTOMER,CUST00002563,Cust@2563x,ACTIVE, 
CUSTOMER,CUST00002564,Cust@2564x,ACTIVE, 
CUSTOMER,CUST00002565,Cust@2565x,ACTIVE, 
CUSTOMER,CUST00002566,Cust@2566x,ACTIVE, 
CUSTOMER,CUST00002567,Cust@2567x,ACTIVE, 
CUSTOMER,CUST00002568,Cust@2568x,ACTIVE, 
CUSTOMER,CUST00002569,Cust@2569x,BLOCKED, 
CUSTOMER,CUST00002570,Cust@2570x,ACTIVE, 
CUSTOMER,CUST00002571,Cust@2571x,DORMANT, 
CUSTOMER,CUST00002572,Cust@2572x,ACTIVE, 
CUSTOMER,CUST00002573,Cust@2573x,ACTIVE, 
CUSTOMER,CUST00002574,Cust@2574x,ACTIVE, 
CUSTOMER,CUST00002575,Cust@2575x,ACTIVE, 
CUSTOMER,CUST00002576,Cust@2576x,ACTIVE, 
CUSTOMER,CUST00002577,Cust@2577x,ACTIVE, 
CUSTOMER,CUST00002578,Cust@2578x,ACTIVE, 
CUSTOMER,CUST00002579,Cust@2579x,ACTIVE, 
CUSTOMER,CUST00002580,Cust@2580x,ACTIVE, 
CUSTOMER,CUST00002581,Cust@2581x,ACTIVE, 
CUSTOMER,CUST00002582,Cust@2582x,ACTIVE, 
CUSTOMER,CUST00002583,Cust@2583x,ACTIVE, 
CUSTOMER,CUST00002584,Cust@2584x,DORMANT, 
CUSTOMER,CUST00002585,Cust@2585x,ACTIVE, 
CUSTOMER,CUST00002586,Cust@2586x,ACTIVE, 
CUSTOMER,CUST00002587,Cust@2587x,ACTIVE, 
CUSTOMER,CUST00002588,Cust@2588x,ACTIVE, 
CUSTOMER,CUST00002589,Cust@2589x,ACTIVE, 
CUSTOMER,CUST00002590,Cust@2590x,ACTIVE, 
CUSTOMER,CUST00002591,Cust@2591x,ACTIVE, 
CUSTOMER,CUST00002592,Cust@2592x,ACTIVE, 
CUSTOMER,CUST00002593,Cust@2593x,ACTIVE, 
CUSTOMER,CUST00002594,Cust@2594x,ACTIVE, 
CUSTOMER,CUST00002595,Cust@2595x,ACTIVE, 
CUSTOMER,CUST00002596,Cust@2596x,DORMANT, 
CUSTOMER,CUST00002597,Cust@2597x,BLOCKED, 
CUSTOMER,CUST00002598,Cust@2598x,ACTIVE, 
CUSTOMER,CUST00002599,Cust@2599x,ACTIVE, 
CUSTOMER,CUST00002600,Cust@2600x,ACTIVE, 
CUSTOMER,CUST00002601,Cust@2601x,BLOCKED, 
CUSTOMER,CUST00002602,Cust@2602x,ACTIVE, 
CUSTOMER,CUST00002603,Cust@2603x,ACTIVE, 
CUSTOMER,CUST00002604,Cust@2604x,ACTIVE, 
CUSTOMER,CUST00002605,Cust@2605x,ACTIVE, 
CUSTOMER,CUST00002606,Cust@2606x,ACTIVE, 
CUSTOMER,CUST00002607,Cust@2607x,ACTIVE, 
CUSTOMER,CUST00002608,Cust@2608x,ACTIVE, 
CUSTOMER,CUST00002609,Cust@2609x,ACTIVE, 
CUSTOMER,CUST00002610,Cust@2610x,ACTIVE, 
CUSTOMER,CUST00002611,Cust@2611x,ACTIVE, 
CUSTOMER,CUST00002612,Cust@2612x,ACTIVE, 
CUSTOMER,CUST00002613,Cust@2613x,ACTIVE, 
CUSTOMER,CUST00002614,Cust@2614x,BLOCKED, 
CUSTOMER,CUST00002615,Cust@2615x,ACTIVE, 
CUSTOMER,CUST00002616,Cust@2616x,ACTIVE, 
CUSTOMER,CUST00002617,Cust@2617x,ACTIVE, 
CUSTOMER,CUST00002618,Cust@2618x,ACTIVE, 
CUSTOMER,CUST00002619,Cust@2619x,DORMANT, 
CUSTOMER,CUST00002620,Cust@2620x,ACTIVE, 
CUSTOMER,CUST00002621,Cust@2621x,ACTIVE, 
CUSTOMER,CUST00002622,Cust@2622x,ACTIVE, 
CUSTOMER,CUST00002623,Cust@2623x,ACTIVE, 
CUSTOMER,CUST00002624,Cust@2624x,ACTIVE, 
CUSTOMER,CUST00002625,Cust@2625x,BLOCKED, 
CUSTOMER,CUST00002626,Cust@2626x,ACTIVE, 
CUSTOMER,CUST00002627,Cust@2627x,ACTIVE, 
CUSTOMER,CUST00002628,Cust@2628x,ACTIVE, 
CUSTOMER,CUST00002629,Cust@2629x,ACTIVE, 
CUSTOMER,CUST00002630,Cust@2630x,ACTIVE, 
CUSTOMER,CUST00002631,Cust@2631x,ACTIVE, 
CUSTOMER,CUST00002632,Cust@2632x,ACTIVE, 
CUSTOMER,CUST00002633,Cust@2633x,BLOCKED, 
CUSTOMER,CUST00002634,Cust@2634x,ACTIVE, 
CUSTOMER,CUST00002635,Cust@2635x,ACTIVE, 
CUSTOMER,CUST00002636,Cust@2636x,ACTIVE, 
CUSTOMER,CUST00002637,Cust@2637x,CLOSED, 
CUSTOMER,CUST00002638,Cust@2638x,BLOCKED, 
CUSTOMER,CUST00002639,Cust@2639x,ACTIVE, 
CUSTOMER,CUST00002640,Cust@2640x,ACTIVE, 
CUSTOMER,CUST00002641,Cust@2641x,ACTIVE, 
CUSTOMER,CUST00002642,Cust@2642x,ACTIVE, 
CUSTOMER,CUST00002643,Cust@2643x,ACTIVE, 
CUSTOMER,CUST00002644,Cust@2644x,ACTIVE, 
CUSTOMER,CUST00002645,Cust@2645x,ACTIVE, 
CUSTOMER,CUST00002646,Cust@2646x,BLOCKED, 
CUSTOMER,CUST00002647,Cust@2647x,ACTIVE, 
CUSTOMER,CUST00002648,Cust@2648x,ACTIVE, 
CUSTOMER,CUST00002649,Cust@2649x,ACTIVE, 
CUSTOMER,CUST00002650,Cust@2650x,ACTIVE, 
CUSTOMER,CUST00002651,Cust@2651x,ACTIVE, 
CUSTOMER,CUST00002652,Cust@2652x,ACTIVE, 
CUSTOMER,CUST00002653,Cust@2653x,ACTIVE, 
CUSTOMER,CUST00002654,Cust@2654x,ACTIVE, 
CUSTOMER,CUST00002655,Cust@2655x,BLOCKED, 
CUSTOMER,CUST00002656,Cust@2656x,ACTIVE, 
CUSTOMER,CUST00002657,Cust@2657x,ACTIVE, 
CUSTOMER,CUST00002658,Cust@2658x,ACTIVE, 
CUSTOMER,CUST00002659,Cust@2659x,ACTIVE, 
CUSTOMER,CUST00002660,Cust@2660x,ACTIVE, 
CUSTOMER,CUST00002661,Cust@2661x,ACTIVE, 
CUSTOMER,CUST00002662,Cust@2662x,ACTIVE, 
CUSTOMER,CUST00002663,Cust@2663x,DORMANT, 
CUSTOMER,CUST00002664,Cust@2664x,ACTIVE, 
CUSTOMER,CUST00002665,Cust@2665x,BLOCKED, 
CUSTOMER,CUST00002666,Cust@2666x,ACTIVE, 
CUSTOMER,CUST00002667,Cust@2667x,ACTIVE, 
CUSTOMER,CUST00002668,Cust@2668x,ACTIVE, 
CUSTOMER,CUST00002669,Cust@2669x,ACTIVE, 
CUSTOMER,CUST00002670,Cust@2670x,BLOCKED, 
CUSTOMER,CUST00002671,Cust@2671x,ACTIVE, 
CUSTOMER,CUST00002672,Cust@2672x,ACTIVE, 
CUSTOMER,CUST00002673,Cust@2673x,ACTIVE, 
CUSTOMER,CUST00002674,Cust@2674x,ACTIVE, 
CUSTOMER,CUST00002675,Cust@2675x,ACTIVE, 
CUSTOMER,CUST00002676,Cust@2676x,ACTIVE, 
CUSTOMER,CUST00002677,Cust@2677x,ACTIVE, 
CUSTOMER,CUST00002678,Cust@2678x,DORMANT, 
CUSTOMER,CUST00002679,Cust@2679x,ACTIVE, 
CUSTOMER,CUST00002680,Cust@2680x,CLOSED, 
CUSTOMER,CUST00002681,Cust@2681x,ACTIVE, 
CUSTOMER,CUST00002682,Cust@2682x,ACTIVE, 
CUSTOMER,CUST00002683,Cust@2683x,ACTIVE, 
CUSTOMER,CUST00002684,Cust@2684x,DORMANT, 
CUSTOMER,CUST00002685,Cust@2685x,ACTIVE, 
CUSTOMER,CUST00002686,Cust@2686x,ACTIVE, 
CUSTOMER,CUST00002687,Cust@2687x,ACTIVE, 
CUSTOMER,CUST00002688,Cust@2688x,DORMANT, 
CUSTOMER,CUST00002689,Cust@2689x,ACTIVE, 
CUSTOMER,CUST00002690,Cust@2690x,ACTIVE, 
CUSTOMER,CUST00002691,Cust@2691x,ACTIVE, 
CUSTOMER,CUST00002692,Cust@2692x,ACTIVE, 
CUSTOMER,CUST00002693,Cust@2693x,ACTIVE, 
CUSTOMER,CUST00002694,Cust@2694x,ACTIVE, 
CUSTOMER,CUST00002695,Cust@2695x,ACTIVE, 
CUSTOMER,CUST00002696,Cust@2696x,ACTIVE, 
CUSTOMER,CUST00002697,Cust@2697x,ACTIVE, 
CUSTOMER,CUST00002698,Cust@2698x,ACTIVE, 
CUSTOMER,CUST00002699,Cust@2699x,ACTIVE, 
CUSTOMER,CUST00002700,Cust@2700x,ACTIVE, 
CUSTOMER,CUST00002701,Cust@2701x,ACTIVE, 
CUSTOMER,CUST00002702,Cust@2702x,BLOCKED, 
CUSTOMER,CUST00002703,Cust@2703x,ACTIVE, 
CUSTOMER,CUST00002704,Cust@2704x,ACTIVE, 
CUSTOMER,CUST00002705,Cust@2705x,ACTIVE, 
CUSTOMER,CUST00002706,Cust@2706x,ACTIVE, 
CUSTOMER,CUST00002707,Cust@2707x,ACTIVE, 
CUSTOMER,CUST00002708,Cust@2708x,ACTIVE, 
CUSTOMER,CUST00002709,Cust@2709x,DORMANT, 
CUSTOMER,CUST00002710,Cust@2710x,ACTIVE, 
CUSTOMER,CUST00002711,Cust@2711x,CLOSED, 
CUSTOMER,CUST00002712,Cust@2712x,ACTIVE, 
CUSTOMER,CUST00002713,Cust@2713x,ACTIVE, 
CUSTOMER,CUST00002714,Cust@2714x,ACTIVE, 
CUSTOMER,CUST00002715,Cust@2715x,ACTIVE, 
CUSTOMER,CUST00002716,Cust@2716x,ACTIVE, 
CUSTOMER,CUST00002717,Cust@2717x,CLOSED, 
CUSTOMER,CUST00002718,Cust@2718x,ACTIVE, 
CUSTOMER,CUST00002719,Cust@2719x,ACTIVE, 
CUSTOMER,CUST00002720,Cust@2720x,ACTIVE, 
CUSTOMER,CUST00002721,Cust@2721x,ACTIVE, 
CUSTOMER,CUST00002722,Cust@2722x,ACTIVE, 
CUSTOMER,CUST00002723,Cust@2723x,ACTIVE, 
CUSTOMER,CUST00002724,Cust@2724x,DORMANT, 
CUSTOMER,CUST00002725,Cust@2725x,ACTIVE, 
CUSTOMER,CUST00002726,Cust@2726x,BLOCKED, 
CUSTOMER,CUST00002727,Cust@2727x,ACTIVE, 
CUSTOMER,CUST00002728,Cust@2728x,DORMANT, 
CUSTOMER,CUST00002729,Cust@2729x,DORMANT, 
CUSTOMER,CUST00002730,Cust@2730x,ACTIVE, 
CUSTOMER,CUST00002731,Cust@2731x,ACTIVE, 
CUSTOMER,CUST00002732,Cust@2732x,ACTIVE, 
CUSTOMER,CUST00002733,Cust@2733x,ACTIVE, 
CUSTOMER,CUST00002734,Cust@2734x,ACTIVE, 
CUSTOMER,CUST00002735,Cust@2735x,ACTIVE, 
CUSTOMER,CUST00002736,Cust@2736x,ACTIVE, 
CUSTOMER,CUST00002737,Cust@2737x,ACTIVE, 
CUSTOMER,CUST00002738,Cust@2738x,ACTIVE, 
CUSTOMER,CUST00002739,Cust@2739x,ACTIVE, 
CUSTOMER,CUST00002740,Cust@2740x,ACTIVE, 
CUSTOMER,CUST00002741,Cust@2741x,ACTIVE, 
CUSTOMER,CUST00002742,Cust@2742x,DORMANT, 
CUSTOMER,CUST00002743,Cust@2743x,ACTIVE, 
CUSTOMER,CUST00002744,Cust@2744x,ACTIVE, 
CUSTOMER,CUST00002745,Cust@2745x,ACTIVE, 
CUSTOMER,CUST00002746,Cust@2746x,ACTIVE, 
CUSTOMER,CUST00002747,Cust@2747x,ACTIVE, 
CUSTOMER,CUST00002748,Cust@2748x,BLOCKED, 
CUSTOMER,CUST00002749,Cust@2749x,ACTIVE, 
CUSTOMER,CUST00002750,Cust@2750x,DORMANT, 
CUSTOMER,CUST00002751,Cust@2751x,ACTIVE, 
CUSTOMER,CUST00002752,Cust@2752x,BLOCKED, 
CUSTOMER,CUST00002753,Cust@2753x,DORMANT, 
CUSTOMER,CUST00002754,Cust@2754x,ACTIVE, 
CUSTOMER,CUST00002755,Cust@2755x,ACTIVE, 
CUSTOMER,CUST00002756,Cust@2756x,ACTIVE, 
CUSTOMER,CUST00002757,Cust@2757x,ACTIVE, 
CUSTOMER,CUST00002758,Cust@2758x,ACTIVE, 
CUSTOMER,CUST00002759,Cust@2759x,ACTIVE, 
CUSTOMER,CUST00002760,Cust@2760x,CLOSED, 
CUSTOMER,CUST00002761,Cust@2761x,ACTIVE, 
CUSTOMER,CUST00002762,Cust@2762x,ACTIVE, 
CUSTOMER,CUST00002763,Cust@2763x,ACTIVE, 
CUSTOMER,CUST00002764,Cust@2764x,ACTIVE, 
CUSTOMER,CUST00002765,Cust@2765x,ACTIVE, 
CUSTOMER,CUST00002766,Cust@2766x,ACTIVE, 
CUSTOMER,CUST00002767,Cust@2767x,ACTIVE, 
CUSTOMER,CUST00002768,Cust@2768x,ACTIVE, 
CUSTOMER,CUST00002769,Cust@2769x,BLOCKED, 
CUSTOMER,CUST00002770,Cust@2770x,ACTIVE, 
CUSTOMER,CUST00002771,Cust@2771x,ACTIVE, 
CUSTOMER,CUST00002772,Cust@2772x,ACTIVE, 
CUSTOMER,CUST00002773,Cust@2773x,BLOCKED, 
CUSTOMER,CUST00002774,Cust@2774x,BLOCKED, 
CUSTOMER,CUST00002775,Cust@2775x,CLOSED, 
CUSTOMER,CUST00002776,Cust@2776x,ACTIVE, 
CUSTOMER,CUST00002777,Cust@2777x,ACTIVE, 
CUSTOMER,CUST00002778,Cust@2778x,ACTIVE, 
CUSTOMER,CUST00002779,Cust@2779x,CLOSED, 
CUSTOMER,CUST00002780,Cust@2780x,ACTIVE, 
CUSTOMER,CUST00002781,Cust@2781x,ACTIVE, 
CUSTOMER,CUST00002782,Cust@2782x,ACTIVE, 
CUSTOMER,CUST00002783,Cust@2783x,ACTIVE, 
CUSTOMER,CUST00002784,Cust@2784x,ACTIVE, 
CUSTOMER,CUST00002785,Cust@2785x,ACTIVE, 
CUSTOMER,CUST00002786,Cust@2786x,BLOCKED, 
CUSTOMER,CUST00002787,Cust@2787x,ACTIVE, 
CUSTOMER,CUST00002788,Cust@2788x,ACTIVE, 
CUSTOMER,CUST00002789,Cust@2789x,DORMANT, 
CUSTOMER,CUST00002790,Cust@2790x,ACTIVE, 
CUSTOMER,CUST00002791,Cust@2791x,CLOSED, 
CUSTOMER,CUST00002792,Cust@2792x,ACTIVE, 
CUSTOMER,CUST00002793,Cust@2793x,ACTIVE, 
CUSTOMER,CUST00002794,Cust@2794x,BLOCKED, 
CUSTOMER,CUST00002795,Cust@2795x,ACTIVE, 
CUSTOMER,CUST00002796,Cust@2796x,ACTIVE, 
CUSTOMER,CUST00002797,Cust@2797x,ACTIVE, 
CUSTOMER,CUST00002798,Cust@2798x,DORMANT, 
CUSTOMER,CUST00002799,Cust@2799x,CLOSED, 
CUSTOMER,CUST00002800,Cust@2800x,ACTIVE, 
CUSTOMER,CUST00002801,Cust@2801x,ACTIVE, 
CUSTOMER,CUST00002802,Cust@2802x,ACTIVE, 
CUSTOMER,CUST00002803,Cust@2803x,ACTIVE, 
CUSTOMER,CUST00002804,Cust@2804x,ACTIVE, 
CUSTOMER,CUST00002805,Cust@2805x,DORMANT, 
CUSTOMER,CUST00002806,Cust@2806x,ACTIVE, 
CUSTOMER,CUST00002807,Cust@2807x,ACTIVE, 
CUSTOMER,CUST00002808,Cust@2808x,BLOCKED, 
CUSTOMER,CUST00002809,Cust@2809x,ACTIVE, 
CUSTOMER,CUST00002810,Cust@2810x,ACTIVE, 
CUSTOMER,CUST00002811,Cust@2811x,ACTIVE, 
CUSTOMER,CUST00002812,Cust@2812x,ACTIVE, 
CUSTOMER,CUST00002813,Cust@2813x,ACTIVE, 
CUSTOMER,CUST00002814,Cust@2814x,BLOCKED, 
CUSTOMER,CUST00002815,Cust@2815x,ACTIVE, 
CUSTOMER,CUST00002816,Cust@2816x,ACTIVE, 
CUSTOMER,CUST00002817,Cust@2817x,ACTIVE, 
CUSTOMER,CUST00002818,Cust@2818x,ACTIVE, 
CUSTOMER,CUST00002819,Cust@2819x,ACTIVE, 
CUSTOMER,CUST00002820,Cust@2820x,ACTIVE, 
CUSTOMER,CUST00002821,Cust@2821x,ACTIVE, 
CUSTOMER,CUST00002822,Cust@2822x,ACTIVE, 
CUSTOMER,CUST00002823,Cust@2823x,ACTIVE, 
CUSTOMER,CUST00002824,Cust@2824x,ACTIVE, 
CUSTOMER,CUST00002825,Cust@2825x,ACTIVE, 
CUSTOMER,CUST00002826,Cust@2826x,ACTIVE, 
CUSTOMER,CUST00002827,Cust@2827x,ACTIVE, 
CUSTOMER,CUST00002828,Cust@2828x,ACTIVE, 
CUSTOMER,CUST00002829,Cust@2829x,ACTIVE, 
CUSTOMER,CUST00002830,Cust@2830x,ACTIVE, 
CUSTOMER,CUST00002831,Cust@2831x,ACTIVE, 
CUSTOMER,CUST00002832,Cust@2832x,ACTIVE, 
CUSTOMER,CUST00002833,Cust@2833x,ACTIVE, 
CUSTOMER,CUST00002834,Cust@2834x,DORMANT, 
CUSTOMER,CUST00002835,Cust@2835x,ACTIVE, 
CUSTOMER,CUST00002836,Cust@2836x,ACTIVE, 
CUSTOMER,CUST00002837,Cust@2837x,DORMANT, 
CUSTOMER,CUST00002838,Cust@2838x,ACTIVE, 
CUSTOMER,CUST00002839,Cust@2839x,ACTIVE, 
CUSTOMER,CUST00002840,Cust@2840x,ACTIVE, 
CUSTOMER,CUST00002841,Cust@2841x,DORMANT, 
CUSTOMER,CUST00002842,Cust@2842x,ACTIVE, 
CUSTOMER,CUST00002843,Cust@2843x,DORMANT, 
CUSTOMER,CUST00002844,Cust@2844x,ACTIVE, 
CUSTOMER,CUST00002845,Cust@2845x,ACTIVE, 
CUSTOMER,CUST00002846,Cust@2846x,CLOSED, 
CUSTOMER,CUST00002847,Cust@2847x,CLOSED, 
CUSTOMER,CUST00002848,Cust@2848x,ACTIVE, 
CUSTOMER,CUST00002849,Cust@2849x,DORMANT, 
CUSTOMER,CUST00002850,Cust@2850x,ACTIVE, 
CUSTOMER,CUST00002851,Cust@2851x,ACTIVE, 
CUSTOMER,CUST00002852,Cust@2852x,ACTIVE, 
CUSTOMER,CUST00002853,Cust@2853x,ACTIVE, 
CUSTOMER,CUST00002854,Cust@2854x,ACTIVE, 
CUSTOMER,CUST00002855,Cust@2855x,ACTIVE, 
CUSTOMER,CUST00002856,Cust@2856x,ACTIVE, 
CUSTOMER,CUST00002857,Cust@2857x,ACTIVE, 
CUSTOMER,CUST00002858,Cust@2858x,ACTIVE, 
CUSTOMER,CUST00002859,Cust@2859x,ACTIVE, 
CUSTOMER,CUST00002860,Cust@2860x,ACTIVE, 
CUSTOMER,CUST00002861,Cust@2861x,ACTIVE, 
CUSTOMER,CUST00002862,Cust@2862x,ACTIVE, 
CUSTOMER,CUST00002863,Cust@2863x,ACTIVE, 
CUSTOMER,CUST00002864,Cust@2864x,ACTIVE, 
CUSTOMER,CUST00002865,Cust@2865x,BLOCKED, 
CUSTOMER,CUST00002866,Cust@2866x,ACTIVE, 
CUSTOMER,CUST00002867,Cust@2867x,BLOCKED, 
CUSTOMER,CUST00002868,Cust@2868x,ACTIVE, 
CUSTOMER,CUST00002869,Cust@2869x,ACTIVE, 
CUSTOMER,CUST00002870,Cust@2870x,CLOSED, 
CUSTOMER,CUST00002871,Cust@2871x,ACTIVE, 
CUSTOMER,CUST00002872,Cust@2872x,ACTIVE, 
CUSTOMER,CUST00002873,Cust@2873x,ACTIVE, 
CUSTOMER,CUST00002874,Cust@2874x,ACTIVE, 
CUSTOMER,CUST00002875,Cust@2875x,BLOCKED, 
CUSTOMER,CUST00002876,Cust@2876x,BLOCKED, 
CUSTOMER,CUST00002877,Cust@2877x,DORMANT, 
CUSTOMER,CUST00002878,Cust@2878x,ACTIVE, 
CUSTOMER,CUST00002879,Cust@2879x,ACTIVE, 
CUSTOMER,CUST00002880,Cust@2880x,ACTIVE, 
CUSTOMER,CUST00002881,Cust@2881x,ACTIVE, 
CUSTOMER,CUST00002882,Cust@2882x,ACTIVE, 
CUSTOMER,CUST00002883,Cust@2883x,ACTIVE, 
CUSTOMER,CUST00002884,Cust@2884x,ACTIVE, 
CUSTOMER,CUST00002885,Cust@2885x,ACTIVE, 
CUSTOMER,CUST00002886,Cust@2886x,ACTIVE, 
CUSTOMER,CUST00002887,Cust@2887x,BLOCKED, 
CUSTOMER,CUST00002888,Cust@2888x,ACTIVE, 
