card_id,account_id,card_number,card_type,network,issue_date,expiry_date,credit_limit,card_status,card_holder_name,cvv,pin_generation_status,contactless_enabled,international_usage_enabled,created_at,updated_at,source_system
CD00001657,ACC00001592,1555381127618001,Credit,Visa,2026-05-03,2031-05-02,50000.0,Active,VRISHTI GARA,727,Generated,Yes,No,2026-08-03 11:20:12.335218,,Enterprise System
CD00001658,ACC00001592,7213295432323510,Credit,Visa,2023-06-10,2028-06-08,50000.0,Active,VRISHTI GARA,350,Generated,Yes,Yes,2026-08-03 11:20:12.335218,,Enterprise System
CD00001659,ACC00001593,3682521909409810,Debit,Mastercard,2020-01-08,2025-01-06,0.0,Active,URISHILLA BORA,927,Generated,Yes,No,2026-08-03 11:20:12.335218,,Enterprise System
CD00001660,ACC00001594,7845654991280916,Prepaid,Mastercard,2021-11-12,2026-11-11,10000.0,Active,WAIDA NORI,128,Generated,Yes,No,2026-08-03 11:20:12.336219,,Enterprise System
CD00001661,ACC00001595,7517437574644587,Charge,Visa,2025-08-15,2030-08-14,200000.0,Active,JEREMIAH SARMA,127,Generated,Yes,Yes,2026-08-03 11:20:12.336219,,Enterprise System
CD00001662,ACC00001597,4637435619298205,Credit,American Express,2024-10-22,2029-10-21,200000.0,Active,JEET WADHWA,898,Generated,Yes,No,2026-08-03 11:20:12.337218,,Enterprise System
CD00001663,ACC00001597,7091365968199629,Debit,Mastercard,2020-03-12,2025-03-11,0.0,Active,JEET WADHWA,251,Generated,Yes,Yes,2026-08-03 11:20:12.337218,,Enterprise System
CD00001664,ACC00001598,0591017648585950,Debit,American Express,2019-11-11,2024-11-09,0.0,Active,LABAN PADMANABHAN,991,Generated,Yes,No,2026-08-03 11:20:12.338219,,Enterprise System
CD00001665,ACC00001598,1857665165649658,Credit,Visa,2025-08-11,2030-08-10,200000.0,Stolen,LABAN PADMANABHAN,487,Generated,Yes,No,2026-08-03 11:20:12.338219,,Enterprise System
CD00001666,ACC00001599,6643213469060217,Credit,Visa,2013-11-29,2018-11-28,200000.0,Lost,KAMYA GANDHI,297,Generated,Yes,No,2026-08-03 11:20:12.338219,,Enterprise System
CD00001667,ACC00001600,1562536197180252,Debit,RuPay,2024-11-03,2029-11-02,0.0,Active,JACKSON MANNAN,425,Generated,Yes,No,2026-08-03 11:20:12.339218,,Enterprise System
CD00001668,ACC00001601,7998929821016913,Debit,Mastercard,2014-04-05,2019-04-04,0.0,Active,FARIS REGE,337,Generated,No,No,2026-08-03 11:20:12.339218,,Enterprise System
CD00001669,ACC00001602,4014325072435535,Debit,RuPay,2023-10-05,2028-10-03,0.0,Active,OESHI CHOUDHURY,939,Generated,Yes,No,2026-08-03 11:20:12.340219,,Enterprise System
CD00001670,ACC00001603,8425475339655443,Debit,Visa,2017-07-02,2022-07-01,0.0,Closed,LAKSH KURUVILLA,647,Generated,Yes,Yes,2026-08-03 11:20:12.340219,,Enterprise System
CD00001671,ACC00001604,9087951857308441,Credit,RuPay,2025-04-17,2030-04-16,200000.0,Active,NIDRA ARORA,614,Generated,Yes,Yes,2026-08-03 11:20:12.341219,,Enterprise System
CD00001672,ACC00001605,2773220063467139,Prepaid,RuPay,2018-02-26,2023-02-25,10000.0,Active,RIA MUNI,943,Generated,Yes,No,2026-08-03 11:20:12.341219,,Enterprise System
CD00001673,ACC00001605,7362282823226054,Debit,RuPay,2020-12-11,2025-12-10,0.0,Blocked,RIA MUNI,687,Generated,Yes,No,2026-08-03 11:20:12.341219,,Enterprise System
CD00001674,ACC00001606,4704324053952259,Debit,Visa,2018-08-02,2023-08-01,0.0,Active,JEET MANE,242,Generated,Yes,Yes,2026-08-03 11:20:12.341219,,Enterprise System
CD00001675,ACC00001607,4297098839775913,Debit,Mastercard,2020-09-21,2025-09-20,0.0,Active,BACHITTAR KRISH,927,Generated,Yes,No,2026-08-03 11:20:12.342838,,Enterprise System
CD00001676,ACC00001607,7957274757695265,Credit,Mastercard,2026-07-02,2031-07-01,200000.0,Active,BACHITTAR KRISH,146,Generated,Yes,No,2026-08-03 11:20:12.342838,,Enterprise System
CD00001677,ACC00001608,2419229310825092,Debit,Visa,2024-07-11,2029-07-10,0.0,Active,RAAGINI CHAUDHARY,880,Generated,No,No,2026-08-03 11:20:12.343737,,Enterprise System
CD00001678,ACC00001608,5505230207409068,Debit,Visa,2021-04-03,2026-04-02,0.0,Active,RAAGINI CHAUDHARY,258,Generated,No,No,2026-08-03 11:20:12.343737,,Enterprise System
CD00001679,ACC00001609,4235418879419866,Debit,Visa,2025-07-02,2030-07-01,0.0,Expired,PETER SHAH,115,Generated,Yes,No,2026-08-03 11:20:12.344736,,Enterprise System
CD00001680,ACC00001610,5684474420322986,Prepaid,Mastercard,2023-01-03,2028-01-02,10000.0,Active,EKBAL SANDHU,400,Generated,No,No,2026-08-03 11:20:12.344736,,Enterprise System
CD00001681,ACC00001611,4890911394581150,Debit,Visa,2024-09-13,2029-09-12,0.0,Lost,MASON RAJAGOPALAN,533,Generated,Yes,No,2026-08-03 11:20:12.344736,,Enterprise System
CD00001682,ACC00001611,3660883919990939,Debit,American Express,2026-03-22,2031-03-21,0.0,Active,MASON RAJAGOPALAN,813,Generated,Yes,No,2026-08-03 11:20:12.345744,,Enterprise System
CD00001683,ACC00001612,7832257079982322,Debit,RuPay,2025-04-22,2030-04-21,0.0,Active,RADHIKA SANKAR,340,Generated,No,Yes,2026-08-03 11:20:12.345744,,Enterprise System
CD00001684,ACC00001613,8504888086465896,Debit,Visa,2022-07-05,2027-07-04,0.0,Active,POOJA MUNI,936,Generated,Yes,Yes,2026-08-03 11:20:12.346736,,Enterprise System
CD00001685,ACC00001614,9855099980357366,Debit,Mastercard,2025-02-03,2030-02-02,0.0,Active,KAI VARGHESE,485,Generated,Yes,No,2026-08-03 11:20:12.346736,,Enterprise System
CD00001686,ACC00001614,0568184654207039,Debit,Mastercard,2007-10-26,2012-10-24,0.0,Closed,KAI VARGHESE,831,Generated,Yes,No,2026-08-03 11:20:12.347736,,Enterprise System
CD00001687,ACC00001615,7725540978704455,Debit,Visa,2024-06-05,2029-06-04,0.0,Active,PETER BALAY,919,Generated,Yes,No,2026-08-03 11:20:12.347736,,Enterprise System
CD00001688,ACC00001617,1040272366724736,Debit,Mastercard,2017-05-23,2022-05-22,0.0,Active,BHAVNA LANKA,881,Generated,Yes,No,2026-08-03 11:20:12.347736,,Enterprise System
CD00001689,ACC00001617,7170434800077849,Credit,Visa,2021-04-19,2026-04-18,100000.0,Active,BHAVNA LANKA,780,Generated,Yes,No,2026-08-03 11:20:12.348736,,Enterprise System
CD00001690,ACC00001618,9450731178046791,Debit,RuPay,2020-04-29,2025-04-28,0.0,Blocked,VYANJANA PATLA,794,Generated,Yes,No,2026-08-03 11:20:12.348736,,Enterprise System
CD00001691,ACC00001619,5219936910106722,Debit,Visa,2025-10-01,2030-09-30,0.0,Active,KABIR CHAWLA,433,Generated,Yes,No,2026-08-03 11:20:12.349736,,Enterprise System
CD00001692,ACC00001619,3623357541215748,Prepaid,RuPay,2021-11-26,2026-11-25,10000.0,Active,KABIR CHAWLA,854,Generated,Yes,No,2026-08-03 11:20:12.349736,,Enterprise System
CD00001693,ACC00001620,2808396943392092,Debit,Mastercard,2026-01-08,2031-01-07,0.0,Active,UNNATI SANDHU,936,Generated,Yes,No,2026-08-03 11:20:12.350736,,Enterprise System
CD00001694,ACC00001621,4056237120265363,Debit,RuPay,2025-05-13,2030-05-12,0.0,Active,TANVEER SUR,603,Generated,Yes,No,2026-08-03 11:20:12.350736,,Enterprise System
CD00001695,ACC00001621,3052300979257247,Credit,Mastercard,2024-12-01,2029-11-30,1000000.0,Closed,TANVEER SUR,492,Generated,Yes,No,2026-08-03 11:20:12.350736,,Enterprise System
CD00001696,ACC00001623,0847506479951269,Debit,Mastercard,2024-08-23,2029-08-22,0.0,Active,ARIN EDWIN,499,Generated,Yes,No,2026-08-03 11:20:12.351736,,Enterprise System
CD00001697,ACC00001625,0764780458485670,Credit,Mastercard,2026-07-13,2031-07-12,500000.0,Active,KAI GHOSE,841,Pending,Yes,No,2026-08-03 11:20:12.351736,,Enterprise System
CD00001698,ACC00001625,2382703097800282,Prepaid,Visa,2014-10-25,2019-10-24,10000.0,Active,KAI GHOSE,944,Generated,Yes,No,2026-08-03 11:20:12.352736,,Enterprise System
CD00001699,ACC00001626,1131917864152294,Debit,RuPay,2018-12-15,2023-12-14,0.0,Active,ISHANI GANESH,643,Generated,Yes,No,2026-08-03 11:20:12.353247,,Enterprise System
CD00001700,ACC00001627,6043279444231395,Prepaid,RuPay,2018-08-09,2023-08-08,50000.0,Lost,BAHADURJIT NAIDU,306,Generated,Yes,No,2026-08-03 11:20:12.353247,,Enterprise System
CD00001701,ACC00001629,8265853010643968,Credit,RuPay,2021-01-01,2025-12-31,200000.0,Active,CHAKRADEV DHALIWAL,475,Generated,No,No,2026-08-03 11:20:12.353247,,Enterprise System
CD00001702,ACC00001631,0619729335499042,Charge,RuPay,2023-10-12,2028-10-10,500000.0,Active,RAKSHA GOLLA,175,Generated,No,No,2026-08-03 11:20:12.354256,,Enterprise System
CD00001703,ACC00001632,2538767799902478,Debit,Mastercard,2023-11-07,2028-11-05,0.0,Expired,URVI TELLA,172,Generated,Yes,No,2026-08-03 11:20:12.354256,,Enterprise System
CD00001704,ACC00001633,0198688979414660,Debit,RuPay,2010-07-08,2015-07-07,0.0,Active,ARYA GREWAL,615,Generated,Yes,No,2026-08-03 11:20:12.355256,,Enterprise System
CD00001705,ACC00001634,9259897608558156,Debit,Visa,2024-07-14,2029-07-13,0.0,Active,RAJESHRI VISWANATHAN,922,Generated,Yes,Yes,2026-08-03 11:20:12.355256,,Enterprise System
CD00001706,ACC00001635,0642399396388988,Debit,Mastercard,2026-05-28,2031-05-27,0.0,Active,UPASNA BAJWA,420,Generated,Yes,Yes,2026-08-03 11:20:12.356256,,Enterprise System
CD00001707,ACC00001638,4105514401522919,Debit,RuPay,2026-02-28,2031-02-27,0.0,Active,SACHI KARA,544,Generated,Yes,No,2026-08-03 11:20:12.356256,,Enterprise System
CD00001708,ACC00001638,7272554926679778,Debit,RuPay,2026-07-22,2031-07-21,0.0,Stolen,SACHI KARA,716,Generated,Yes,No,2026-08-03 11:20:12.357256,,Enterprise System
CD00001709,ACC00001639,7550468242549089,Debit,Visa,2019-08-07,2024-08-05,0.0,Active,CHANDRAN AGATE,947,Generated,Yes,No,2026-08-03 11:20:12.357256,,Enterprise System
CD00001710,ACC00001640,1860046950948512,Debit,RuPay,2023-01-18,2028-01-17,0.0,Active,LIBNI SARMA,152,Generated,Yes,Yes,2026-08-03 11:20:12.357256,,Enterprise System
CD00001711,ACC00001641,4034857556360293,Debit,Visa,2022-08-01,2027-07-31,0.0,Active,EKAVIR BRAR,504,Generated,Yes,No,2026-08-03 11:20:12.358255,,Enterprise System
CD00001712,ACC00001641,2442872087026167,Credit,Visa,2019-10-03,2024-10-01,200000.0,Active,EKAVIR BRAR,369,Generated,Yes,No,2026-08-03 11:20:12.358255,,Enterprise System
CD00001713,ACC00001644,4094442972532283,Debit,Mastercard,2019-05-10,2024-05-08,0.0,Active,QASIM CHAWLA,190,Generated,Yes,No,2026-08-03 11:20:12.359255,,Enterprise System
CD00001714,ACC00001645,6602968590975680,Credit,RuPay,2025-03-16,2030-03-15,1000000.0,Lost,ISAIAH SRIVASTAVA,683,Generated,Yes,No,2026-08-03 11:20:12.359255,,Enterprise System
CD00001715,ACC00001645,2680688043176289,Debit,Mastercard,2025-05-29,2030-05-28,0.0,Active,ISAIAH SRIVASTAVA,918,Generated,Yes,No,2026-08-03 11:20:12.360255,,Enterprise System
CD00001716,ACC00001646,9787206826105291,Debit,Visa,2026-04-28,2031-04-27,0.0,Active,UDYATI CHOPRA,663,Generated,Yes,No,2026-08-03 11:20:12.360255,,Enterprise System
CD00001717,ACC00001647,5852875455022231,Debit,Mastercard,2022-08-22,2027-08-21,0.0,Active,HIRAL MEMON,381,Generated,Yes,No,2026-08-03 11:20:12.360255,,Enterprise System
CD00001718,ACC00001649,6548555525602124,Debit,RuPay,2017-06-20,2022-06-19,0.0,Active,FARHAN PILLAY,975,Generated,Yes,Yes,2026-08-03 11:20:12.361256,,Enterprise System
CD00001719,ACC00001649,0736671211852506,Debit,Mastercard,2026-04-19,2031-04-18,0.0,Active,FARHAN PILLAY,881,Generated,Yes,Yes,2026-08-03 11:20:12.361256,,Enterprise System
CD00001720,ACC00001650,8074343449160469,Debit,Mastercard,2025-12-09,2030-12-08,0.0,Lost,YATIN KURUVILLA,751,Pending,Yes,No,2026-08-03 11:20:12.361256,,Enterprise System
CD00001721,ACC00001652,7097203661731759,Debit,Mastercard,2010-02-21,2015-02-20,0.0,Stolen,GAUTAM MUNSHI,339,Generated,Yes,No,2026-08-03 11:20:12.362870,,Enterprise System
CD00001722,ACC00001654,2180898643548540,Credit,RuPay,2025-09-11,2030-09-10,100000.0,Active,PANINI CHAWLA,170,Generated,Yes,No,2026-08-03 11:20:12.362870,,Enterprise System
CD00001723,ACC00001654,8993075849500211,Debit,Mastercard,2026-02-22,2031-02-21,0.0,Active,PANINI CHAWLA,546,Generated,Yes,No,2026-08-03 11:20:12.363775,,Enterprise System
CD00001724,ACC00001655,0465041774912984,Debit,Visa,2026-06-04,2031-06-03,0.0,Active,TURVI DIVAN,134,Generated,Yes,No,2026-08-03 11:20:12.363775,,Enterprise System
CD00001725,ACC00001655,1901316436008713,Prepaid,Visa,2024-09-25,2029-09-24,50000.0,Active,TURVI DIVAN,273,Generated,Yes,No,2026-08-03 11:20:12.363775,,Enterprise System
CD00001726,ACC00001656,8628087940069694,Prepaid,Mastercard,2023-11-21,2028-11-19,50000.0,Active,KAVYA KAPUR,637,Generated,Yes,No,2026-08-03 11:20:12.364774,,Enterprise System
CD00001727,ACC00001656,2986293000797495,Credit,Mastercard,2024-09-09,2029-09-08,500000.0,Active,KAVYA KAPUR,280,Generated,Yes,Yes,2026-08-03 11:20:12.364774,,Enterprise System
CD00001728,ACC00001657,6093885271874189,Credit,Visa,2026-04-13,2031-04-12,100000.0,Active,NACHIKET NADIG,830,Pending,Yes,No,2026-08-03 11:20:12.365774,,Enterprise System
CD00001729,ACC00001657,3584254281178692,Prepaid,RuPay,2025-09-04,2030-09-03,10000.0,Active,NACHIKET NADIG,337,Generated,Yes,No,2026-08-03 11:20:12.365774,,Enterprise System
CD00001730,ACC00001658,5498921353457784,Credit,American Express,2016-09-17,2021-09-16,1000000.0,Active,RAGHAV NAGI,849,Pending,Yes,No,2026-08-03 11:20:12.365774,,Enterprise System
CD00001731,ACC00001659,3012879560690417,Credit,Visa,2024-09-17,2029-09-16,500000.0,Active,GAUTAMI MANE,427,Generated,Yes,No,2026-08-03 11:20:12.366774,,Enterprise System
CD00001732,ACC00001659,2865155105562747,Debit,Mastercard,2024-02-16,2029-02-14,0.0,Lost,GAUTAMI MANE,733,Generated,Yes,No,2026-08-03 11:20:12.366774,,Enterprise System
CD00001733,ACC00001660,3068155536408048,Prepaid,Mastercard,2024-09-06,2029-09-05,25000.0,Active,LAKSHIT BHAVSAR,966,Generated,Yes,No,2026-08-03 11:20:12.367774,,Enterprise System
CD00001734,ACC00001661,7303592632919110,Credit,RuPay,2013-11-13,2018-11-12,1000000.0,Active,TRIVENI ZACHARIAH,358,Generated,Yes,No,2026-08-03 11:20:12.367774,,Enterprise System
CD00001735,ACC00001661,1085591225078987,Credit,Visa,2014-08-30,2019-08-29,100000.0,Active,TRIVENI ZACHARIAH,383,Generated,Yes,No,2026-08-03 11:20:12.368774,,Enterprise System
CD00001736,ACC00001662,5622090338831246,Debit,Visa,2025-05-12,2030-05-11,0.0,Active,OM AGARWAL,628,Generated,Yes,No,2026-08-03 11:20:12.368774,,Enterprise System
CD00001737,ACC00001662,0012303664286475,Debit,Visa,2026-01-12,2031-01-11,0.0,Active,OM AGARWAL,601,Generated,Yes,No,2026-08-03 11:20:12.368774,,Enterprise System
CD00001738,ACC00001663,0685954143510899,Prepaid,Mastercard,2024-02-06,2029-02-04,10000.0,Active,XAVIER BEDI,797,Generated,Yes,No,2026-08-03 11:20:12.369774,,Enterprise System
CD00001739,ACC00001663,3019911932731687,Debit,RuPay,2025-01-02,2030-01-01,0.0,Active,XAVIER BEDI,161,Generated,Yes,No,2026-08-03 11:20:12.369774,,Enterprise System
CD00001740,ACC00001665,9992396626121326,Debit,RuPay,2026-05-14,2031-05-13,0.0,Active,TANVEER BHATTACHARYYA,587,Generated,Yes,No,2026-08-03 11:20:12.370774,,Enterprise System
CD00001741,ACC00001668,6388765313092204,Debit,Visa,2019-10-24,2024-10-22,0.0,Active,JANYA ANNE,926,Generated,Yes,Yes,2026-08-03 11:20:12.370774,,Enterprise System
CD00001742,ACC00001669,4174429053659920,Debit,Mastercard,2015-11-26,2020-11-24,0.0,Active,EKAVIR REGE,732,Generated,Yes,No,2026-08-03 11:20:12.370774,,Enterprise System
CD00001743,ACC00001670,3293112183688633,Debit,RuPay,2020-02-13,2025-02-11,0.0,Active,ONVEER DYAL,211,Generated,Yes,No,2026-08-03 11:20:12.371774,,Enterprise System
CD00001744,ACC00001671,1111143363545864,Debit,Visa,2026-06-02,2031-06-01,0.0,Expired,CHAITANYA SANE,136,Generated,Yes,No,2026-08-03 11:20:12.371774,,Enterprise System
CD00001745,ACC00001672,3090432085475976,Debit,Mastercard,2019-01-03,2024-01-02,0.0,Active,SARTHAK BUCH,568,Generated,Yes,No,2026-08-03 11:20:12.372774,,Enterprise System
CD00001746,ACC00001672,8879017323056001,Debit,RuPay,2020-01-25,2025-01-23,0.0,Active,SARTHAK BUCH,718,Generated,No,No,2026-08-03 11:20:12.373285,,Enterprise System
CD00001747,ACC00001673,4042589414179069,Debit,American Express,2015-07-17,2020-07-15,0.0,Active,CHAVVI KANT,122,Generated,Yes,No,2026-08-03 11:20:12.373285,,Enterprise System
CD00001748,ACC00001674,9908584849273112,Credit,Mastercard,2015-11-07,2020-11-05,100000.0,Active,DIYA REGE,982,Pending,Yes,Yes,2026-08-03 11:20:12.374295,,Enterprise System
CD00001749,ACC00001675,8496620249165547,Debit,RuPay,2026-01-25,2031-01-24,0.0,Active,ADWETA KALITA,294,Pending,Yes,Yes,2026-08-03 11:20:12.374295,,Enterprise System
CD00001750,ACC00001675,9254284609008283,Debit,Visa,2023-01-09,2028-01-08,0.0,Closed,ADWETA KALITA,384,Generated,No,No,2026-08-03 11:20:12.375294,,Enterprise System
CD00001751,ACC00001676,2288052010907564,Credit,Visa,2025-09-30,2030-09-29,200000.0,Active,UNNI TANDON,864,Generated,Yes,No,2026-08-03 11:20:12.375294,,Enterprise System
CD00001752,ACC00001677,4057210504307463,Charge,RuPay,2019-09-27,2024-09-25,50000.0,Active,XALAK SHAH,913,Generated,Yes,Yes,2026-08-03 11:20:12.375294,,Enterprise System
CD00001753,ACC00001677,0165690235653089,Credit,Visa,2025-04-25,2030-04-24,50000.0,Active,XALAK SHAH,676,Generated,No,Yes,2026-08-03 11:20:12.376294,,Enterprise System
CD00001754,ACC00001678,7146642496431909,Debit,RuPay,2024-01-28,2029-01-26,0.0,Active,BAHADURJIT BARAD,907,Generated,Yes,No,2026-08-03 11:20:12.376294,,Enterprise System
CD00001755,ACC00001678,4477045335007993,Credit,Visa,2012-12-07,2017-12-06,500000.0,Expired,BAHADURJIT BARAD,499,Generated,Yes,No,2026-08-03 11:20:12.377294,,Enterprise System
CD00001756,ACC00001679,8471737215008889,Debit,Mastercard,2026-07-09,2031-07-08,0.0,Active,LAVANYA KANNAN,632,Generated,Yes,No,2026-08-03 11:20:12.377294,,Enterprise System
CD00001757,ACC00001680,5893656642517565,Debit,Mastercard,2025-10-24,2030-10-23,0.0,Active,NEELIMA THAMAN,359,Generated,Yes,No,2026-08-03 11:20:12.377294,,Enterprise System
CD00001758,ACC00001681,7283687775701656,Credit,Mastercard,2024-04-26,2029-04-25,50000.0,Active,GIRISH DALAL,106,Generated,Yes,No,2026-08-03 11:20:12.378294,,Enterprise System
CD00001759,ACC00001682,5160764147649715,Debit,RuPay,2020-03-28,2025-03-27,0.0,Active,SIMON AGRAWAL,980,Generated,Yes,Yes,2026-08-03 11:20:12.378294,,Enterprise System
CD00001760,ACC00001683,3721311408579562,Debit,RuPay,2017-05-04,2022-05-03,0.0,Active,RONITH MAHARAJ,310,Generated,Yes,No,2026-08-03 11:20:12.379295,,Enterprise System
CD00001761,ACC00001683,7285968322131006,Credit,Visa,2024-03-06,2029-03-05,500000.0,Active,RONITH MAHARAJ,716,Generated,Yes,No,2026-08-03 11:20:12.379295,,Enterprise System
CD00001762,ACC00001684,8261882294896390,Prepaid,Visa,2022-03-05,2027-03-04,50000.0,Blocked,AARAV DESHMUKH,647,Generated,Yes,No,2026-08-03 11:20:12.380294,,Enterprise System
CD00001763,ACC00001686,5424533323586502,Credit,Mastercard,2023-11-01,2028-10-30,200000.0,Active,MEGHANA SHANKER,878,Generated,Yes,Yes,2026-08-03 11:20:12.380294,,Enterprise System
CD00001764,ACC00001687,6193237035244188,Debit,Visa,2024-05-07,2029-05-06,0.0,Stolen,THEODORE BAHRI,313,Generated,Yes,No,2026-08-03 11:20:12.381294,,Enterprise System
CD00001765,ACC00001687,9318987252273419,Debit,RuPay,2024-11-23,2029-11-22,0.0,Active,THEODORE BAHRI,171,Generated,Yes,No,2026-08-03 11:20:12.381294,,Enterprise System
CD00001766,ACC00001688,4769305716501095,Credit,RuPay,2009-11-03,2014-11-02,50000.0,Active,FAQID NAYAK,896,Generated,Yes,Yes,2026-08-03 11:20:12.381294,,Enterprise System
CD00001767,ACC00001689,4536672157371197,Debit,Visa,2018-11-13,2023-11-12,0.0,Active,SIDDHARTH BORA,801,Generated,Yes,No,2026-08-03 11:20:12.381294,,Enterprise System
CD00001768,ACC00001692,4939858759944040,Debit,Visa,2024-06-29,2029-06-28,0.0,Active,TANISH MANGAL,983,Generated,Yes,No,2026-08-03 11:20:12.382914,,Enterprise System
CD00001769,ACC00001694,3029408160838687,Credit,Visa,2023-08-06,2028-08-04,50000.0,Active,MANYA GOUR,916,Generated,Yes,No,2026-08-03 11:20:12.382914,,Enterprise System
CD00001770,ACC00001695,2852931596711064,Debit,Visa,2025-08-23,2030-08-22,0.0,Active,SAI MAJUMDAR,396,Generated,Yes,Yes,2026-08-03 11:20:12.383813,,Enterprise System
CD00001771,ACC00001697,0596949023845473,Debit,Visa,2017-04-11,2022-04-10,0.0,Active,CALEB DAYAL,980,Generated,Yes,Yes,2026-08-03 11:20:12.383813,,Enterprise System
CD00001772,ACC00001697,8203268247688041,Debit,Visa,2024-01-09,2029-01-07,0.0,Active,CALEB DAYAL,791,Generated,Yes,No,2026-08-03 11:20:12.383813,,Enterprise System
CD00001773,ACC00001698,7360705212439335,Debit,RuPay,2023-09-16,2028-09-14,0.0,Closed,JALSA BIR,861,Generated,Yes,No,2026-08-03 11:20:12.384812,,Enterprise System
CD00001774,ACC00001699,1626584703381802,Credit,Visa,2021-07-08,2026-07-07,100000.0,Blocked,MADHAV DIN,180,Generated,Yes,No,2026-08-03 11:20:12.384812,,Enterprise System
CD00001775,ACC00001699,0931728292221512,Debit,Mastercard,2019-03-28,2024-03-26,0.0,Active,MADHAV DIN,576,Generated,Yes,No,2026-08-03 11:20:12.385812,,Enterprise System
CD00001776,ACC00001700,5878616046528429,Credit,RuPay,2025-02-13,2030-02-12,50000.0,Active,SHIVANI KIBE,495,Generated,Yes,Yes,2026-08-03 11:20:12.385812,,Enterprise System
CD00001777,ACC00001701,0620846734956184,Debit,Mastercard,2025-03-10,2030-03-09,0.0,Active,NAKSH IYER,836,Generated,Yes,No,2026-08-03 11:20:12.386812,,Enterprise System
CD00001778,ACC00001702,9940954871931153,Credit,Mastercard,2009-09-10,2014-09-09,50000.0,Closed,AARNA PATLA,120,Generated,Yes,No,2026-08-03 11:20:12.386812,,Enterprise System
CD00001779,ACC00001702,0229276187902974,Debit,Visa,2015-11-08,2020-11-06,0.0,Active,AARNA PATLA,498,Generated,Yes,No,2026-08-03 11:20:12.386812,,Enterprise System
CD00001780,ACC00001705,5283952570201563,Debit,Mastercard,2011-08-14,2016-08-12,0.0,Active,AMARA BABU,886,Generated,Yes,No,2026-08-03 11:20:12.387812,,Enterprise System
