alert_id,transaction_id,fraud_score,alert_reason,alert_status,alert_timestamp,assigned_to,assignee_emp_id,resolution_date,created_at,updated_at,source_system
ALR00001038,TR00081293,100,Card Not Present,Open,2025-10-15 20:38:16,,,,2026-08-03 11:22:27.738421,,Fraud Detection System
ALR00001039,TR00043585,89,Card Not Present,False Positive,2020-08-09 18:17:37,Chaaya Saran,EMP00000030,2020-08-29,2026-08-03 11:22:27.739517,,Fraud Detection System
ALR00001040,TR00013511,71,Blacklisted Merchant,False Positive,2023-11-13 03:19:59,Adweta Edwin,EMP00000099,2023-11-30,2026-08-03 11:22:27.740518,,Fraud Detection System
ALR00001041,TR00186486,13,Location Mismatch,Open,2023-01-15 03:52:03,,,,2026-08-03 11:22:27.740518,,Fraud Detection System
ALR00001042,TR00132051,64,Blacklisted Merchant,Under Investigation,2025-11-23 16:27:44,Frederick Khurana,EMP00000208,,2026-08-03 11:22:27.741509,,Fraud Detection System
ALR00001043,TR00187565,23,Location Mismatch,Resolved,2023-02-03 17:32:30,Chaaya Saran,EMP00000030,2023-02-06,2026-08-03 11:22:27.742506,,Fraud Detection System
ALR00001044,TR00119625,84,Velocity Check Failed,False Positive,2024-02-24 08:39:27,Balveer Bumb,EMP00000079,2024-03-19,2026-08-03 11:22:27.743019,,Fraud Detection System
ALR00001045,TR00195918,30,Location Mismatch,False Positive,2021-08-19 15:29:45,Oni Dubey,EMP00000346,2021-09-04,2026-08-03 11:22:27.744126,,Fraud Detection System
ALR00001046,TR00128916,23,Unusual Spending Pattern,Under Investigation,2023-07-25 04:17:42,Nicholas Goel,EMP00000108,,2026-08-03 11:22:27.745123,,Fraud Detection System
ALR00001047,TR00027383,47,Multiple Failed Attempts,False Positive,2026-01-20 14:50:44,Ekansh Keer,EMP00000077,2026-01-20,2026-08-03 11:22:27.746123,,Fraud Detection System
ALR00001048,TR00126559,47,Multiple Failed Attempts,False Positive,2026-03-04 13:38:28,Balveer Bumb,EMP00000079,2026-03-24,2026-08-03 11:22:27.747026,,Fraud Detection System
ALR00001049,TR00236555,98,Velocity Check Failed,False Positive,2019-01-18 21:00:20,Nicholas Goel,EMP00000108,2019-02-10,2026-08-03 11:22:27.748027,,Fraud Detection System
ALR00001050,TR00011052,81,High Transaction Amount,Closed,2018-06-04 10:36:21,Ekansh Keer,EMP00000077,2018-06-09,2026-08-03 11:22:27.749026,,Fraud Detection System
ALR00001051,TR00197273,33,High Transaction Amount,Resolved,2025-04-24 08:53:52,Kiaan Shetty,EMP00000150,2025-05-15,2026-08-03 11:22:27.750025,,Fraud Detection System
ALR00001052,TR00217671,64,Multiple Failed Attempts,Open,2025-09-21 05:28:00,,,,2026-08-03 11:22:27.750025,,Fraud Detection System
ALR00001053,TR00130940,91,Unusual Spending Pattern,Resolved,2014-09-04 04:39:08,Jyoti Solanki,EMP00000213,2014-09-21,2026-08-03 11:22:27.751025,,Fraud Detection System
ALR00001054,TR00115024,33,Location Mismatch,Under Investigation,2022-04-10 01:51:49,Kashvi Sarma,EMP00000045,,2026-08-03 11:22:27.752614,,Fraud Detection System
ALR00001055,TR00241257,57,Card Not Present,Resolved,2021-03-21 17:28:00,Zayyan Bumb,EMP00000179,2021-04-12,2026-08-03 11:22:27.753539,,Fraud Detection System
ALR00001056,TR00015745,22,High Transaction Amount,Under Investigation,2016-09-13 14:01:10,Zayan Behl,EMP00000096,,2026-08-03 11:22:27.754544,,Fraud Detection System
ALR00001057,TR00120281,69,Multiple Failed Attempts,False Positive,2021-01-20 12:22:00,Ekansh Keer,EMP00000077,2021-01-27,2026-08-03 11:22:27.755544,,Fraud Detection System
ALR00001058,TR00100750,68,Blacklisted Merchant,Resolved,2023-02-07 17:15:23,Zayyan Bumb,EMP00000179,2023-02-28,2026-08-03 11:22:27.755544,,Fraud Detection System
ALR00001059,TR00172282,62,Location Mismatch,Resolved,2014-05-08 17:33:00,Jyoti Solanki,EMP00000213,2014-05-16,2026-08-03 11:22:27.756544,,Fraud Detection System
ALR00001060,TR00123095,64,Multiple Failed Attempts,False Positive,2024-07-28 21:39:26,Pallavi Kakar,EMP00000043,2024-08-22,2026-08-03 11:22:27.757544,,Fraud Detection System
ALR00001061,TR00227782,21,Velocity Check Failed,False Positive,2024-11-11 12:40:51,Jagdish Koshy,EMP00000078,2024-11-24,2026-08-03 11:22:27.758544,,Fraud Detection System
ALR00001062,TR00018753,86,Blacklisted Merchant,Resolved,2025-06-06 06:37:31,Chaaya Saran,EMP00000030,2025-07-05,2026-08-03 11:22:27.759544,,Fraud Detection System
ALR00001063,TR00020449,49,Blacklisted Merchant,Under Investigation,2026-03-24 19:31:16,Hritik Kaur,EMP00000338,,2026-08-03 11:22:27.759544,,Fraud Detection System
ALR00001064,TR00153102,1,Card Not Present,Under Investigation,2009-08-26 16:34:23,Lakshit Upadhyay,EMP00000023,,2026-08-03 11:22:27.760544,,Fraud Detection System
ALR00001065,TR00016893,19,Unusual Spending Pattern,Resolved,2026-05-24 22:07:26,Balveer Parmar,EMP00000105,2026-06-19,2026-08-03 11:22:27.761545,,Fraud Detection System
ALR00001066,TR00068703,3,Card Not Present,Resolved,2023-02-12 14:01:31,Lakshit Upadhyay,EMP00000023,2023-03-07,2026-08-03 11:22:27.762553,,Fraud Detection System
ALR00001067,TR00159061,43,High Transaction Amount,Resolved,2021-11-13 23:56:26,Lakshit Dora,EMP00000159,2021-12-05,2026-08-03 11:22:27.764074,,Fraud Detection System
ALR00001068,TR00137866,58,Unusual Spending Pattern,False Positive,2022-11-07 10:45:45,Lakshit Upadhyay,EMP00000023,2022-11-28,2026-08-03 11:22:27.765080,,Fraud Detection System
ALR00001069,TR00081646,95,Unusual Spending Pattern,Open,2021-10-08 04:21:48,,,,2026-08-03 11:22:27.765080,,Fraud Detection System
ALR00001070,TR00248628,60,Unusual Spending Pattern,Closed,2013-10-30 23:50:16,Aditya Shanker,EMP00000084,2013-11-27,2026-08-03 11:22:27.766079,,Fraud Detection System
ALR00001071,TR00133257,19,Location Mismatch,Resolved,2019-05-29 10:55:00,Alka Dewan,EMP00000020,2019-06-11,2026-08-03 11:22:27.767079,,Fraud Detection System
ALR00001072,TR00113969,61,Multiple Failed Attempts,Resolved,2022-04-04 18:53:33,Aadhya Andra,EMP00000312,2022-04-19,2026-08-03 11:22:27.768079,,Fraud Detection System
ALR00001073,TR00152280,43,Location Mismatch,Resolved,2022-05-17 02:13:54,Ronith Patla,EMP00000126,2022-05-28,2026-08-03 11:22:27.769080,,Fraud Detection System
ALR00001074,TR00024866,81,Velocity Check Failed,Resolved,2025-09-02 07:38:43,Prisha Andra,EMP00000100,2025-09-06,2026-08-03 11:22:27.770080,,Fraud Detection System
ALR00001075,TR00176241,53,High Transaction Amount,Open,2018-09-01 05:53:41,,,,2026-08-03 11:22:27.770080,,Fraud Detection System
ALR00001076,TR00214033,85,Multiple Failed Attempts,Open,2016-12-02 16:04:57,,,,2026-08-03 11:22:27.771080,,Fraud Detection System
ALR00001077,TR00163446,52,Blacklisted Merchant,Resolved,2013-05-14 05:59:58,Mohini Pathak,EMP00000022,2013-05-27,2026-08-03 11:22:27.771080,,Fraud Detection System
ALR00001078,TR00193472,16,Blacklisted Merchant,Resolved,2013-12-19 03:01:50,Chandresh Sood,EMP00000074,2014-01-09,2026-08-03 11:22:27.772698,,Fraud Detection System
ALR00001079,TR00181148,92,Velocity Check Failed,Resolved,2022-12-21 05:50:31,Frederick Khurana,EMP00000208,2023-01-01,2026-08-03 11:22:27.773594,,Fraud Detection System
ALR00001080,TR00053528,74,Blacklisted Merchant,Resolved,2026-02-13 09:52:38,Rudra Sandal,EMP00000245,2026-03-07,2026-08-03 11:22:27.774601,,Fraud Detection System
ALR00001081,TR00113478,62,Blacklisted Merchant,Open,2020-05-22 20:32:32,,,,2026-08-03 11:22:27.774601,,Fraud Detection System
ALR00001082,TR00056955,54,Velocity Check Failed,False Positive,2018-04-16 11:35:20,Aadhya Andra,EMP00000312,2018-05-13,2026-08-03 11:22:27.775600,,Fraud Detection System
ALR00001083,TR00084898,81,High Transaction Amount,Open,2026-07-15 05:02:49,,,,2026-08-03 11:22:27.775600,,Fraud Detection System
ALR00001084,TR00113905,23,Blacklisted Merchant,Resolved,2019-08-04 04:15:09,Divya Kala,EMP00000018,2019-09-02,2026-08-03 11:22:27.776600,,Fraud Detection System
ALR00001085,TR00104567,23,Location Mismatch,Under Investigation,2022-05-29 21:02:53,Hritik Kaur,EMP00000338,,2026-08-03 11:22:27.777601,,Fraud Detection System
ALR00001086,TR00023928,1,Card Not Present,Closed,2010-02-17 17:23:51,Balveer Bumb,EMP00000079,2010-03-07,2026-08-03 11:22:27.778600,,Fraud Detection System
ALR00001087,TR00107231,41,Location Mismatch,Open,2021-04-13 12:41:09,,,,2026-08-03 11:22:27.779600,,Fraud Detection System
ALR00001088,TR00166987,31,High Transaction Amount,False Positive,2023-03-14 20:47:42,Lajita Seshadri,EMP00000235,2023-03-30,2026-08-03 11:22:27.780601,,Fraud Detection System
ALR00001089,TR00093904,2,Velocity Check Failed,Open,2025-05-27 08:22:23,,,,2026-08-03 11:22:27.780601,,Fraud Detection System
ALR00001090,TR00038099,68,Location Mismatch,Resolved,2013-12-21 03:50:47,Benjamin Morar,EMP00000104,2013-12-22,2026-08-03 11:22:27.781601,,Fraud Detection System
ALR00001091,TR00231216,96,Blacklisted Merchant,False Positive,2013-08-14 16:00:08,Devansh Rajan,EMP00000026,2013-09-06,2026-08-03 11:22:27.783106,,Fraud Detection System
ALR00001092,TR00017280,54,Card Not Present,Open,2012-05-19 15:55:24,,,,2026-08-03 11:22:27.783106,,Fraud Detection System
ALR00001093,TR00209095,20,High Transaction Amount,Resolved,2022-10-30 13:15:28,Vaishnavi Bora,EMP00000143,2022-11-14,2026-08-03 11:22:27.784127,,Fraud Detection System
ALR00001094,TR00023409,52,Multiple Failed Attempts,False Positive,2026-04-30 07:28:49,Diya Rattan,EMP00000016,2026-05-08,2026-08-03 11:22:27.785133,,Fraud Detection System
ALR00001095,TR00024236,61,Velocity Check Failed,Closed,2021-07-11 20:07:52,Nilima Nath,EMP00000260,2021-08-03,2026-08-03 11:22:27.786132,,Fraud Detection System
ALR00001096,TR00185725,10,Unusual Spending Pattern,Resolved,2024-05-11 16:16:32,Aadhya Andra,EMP00000312,2024-05-21,2026-08-03 11:22:27.787133,,Fraud Detection System
ALR00001097,TR00204406,92,Location Mismatch,Open,2024-07-22 18:48:14,,,,2026-08-03 11:22:27.787133,,Fraud Detection System
ALR00001098,TR00139903,42,Multiple Failed Attempts,Resolved,2021-05-29 20:39:04,Aadhya Andra,EMP00000312,2021-06-15,2026-08-03 11:22:27.788133,,Fraud Detection System
ALR00001099,TR00147307,41,Blacklisted Merchant,Closed,2022-07-03 10:10:32,Aahana Pillay,EMP00000186,2022-07-15,2026-08-03 11:22:27.789133,,Fraud Detection System
ALR00001100,TR00141059,68,High Transaction Amount,Resolved,2025-07-09 13:09:35,Zayyan Bumb,EMP00000179,2025-07-25,2026-08-03 11:22:27.790133,,Fraud Detection System
ALR00001101,TR00082688,40,Location Mismatch,Open,2024-11-24 05:10:01,,,,2026-08-03 11:22:27.790133,,Fraud Detection System
ALR00001102,TR00030615,96,Blacklisted Merchant,False Positive,2019-06-17 13:44:51,Zayan Behl,EMP00000096,2019-06-30,2026-08-03 11:22:27.791134,,Fraud Detection System
ALR00001103,TR00088497,50,Velocity Check Failed,Resolved,2024-09-25 00:58:01,Onveer Walla,EMP00000012,2024-10-23,2026-08-03 11:22:27.792762,,Fraud Detection System
ALR00001104,TR00167054,70,Location Mismatch,Resolved,2016-09-16 16:02:25,Sudiksha Aggarwal,EMP00000031,2016-09-29,2026-08-03 11:22:27.793648,,Fraud Detection System
ALR00001105,TR00188727,33,Location Mismatch,Resolved,2019-08-31 21:01:31,Zayan Behl,EMP00000096,2019-09-26,2026-08-03 11:22:27.794654,,Fraud Detection System
ALR00001106,TR00217998,6,Blacklisted Merchant,Resolved,2024-01-22 02:55:47,Aditya Shanker,EMP00000084,2024-01-22,2026-08-03 11:22:27.795654,,Fraud Detection System
ALR00001107,TR00181211,5,Multiple Failed Attempts,Under Investigation,2015-01-31 09:34:58,Zayyan Bumb,EMP00000179,,2026-08-03 11:22:27.796654,,Fraud Detection System
ALR00001108,TR00242476,41,Blacklisted Merchant,Under Investigation,2010-03-27 16:23:48,Zayyan Bumb,EMP00000179,,2026-08-03 11:22:27.797665,,Fraud Detection System
ALR00001109,TR00150890,3,Location Mismatch,Closed,2019-01-31 20:12:45,Balveer Bumb,EMP00000079,2019-02-25,2026-08-03 11:22:27.798655,,Fraud Detection System
ALR00001110,TR00087972,20,Location Mismatch,Resolved,2024-11-11 08:01:39,Indira Misra,EMP00000166,2024-11-20,2026-08-03 11:22:27.799655,,Fraud Detection System
ALR00001111,TR00145231,71,Multiple Failed Attempts,Resolved,2025-10-01 07:13:35,Nimrat Dubey,EMP00000296,2025-10-05,2026-08-03 11:22:27.800654,,Fraud Detection System
ALR00001112,TR00053011,55,Blacklisted Merchant,Under Investigation,2022-08-05 04:59:02,Jack Rajan,EMP00000123,,2026-08-03 11:22:27.801654,,Fraud Detection System
ALR00001113,TR00164865,78,High Transaction Amount,False Positive,2020-02-14 23:53:08,Mohini Pathak,EMP00000022,2020-02-25,2026-08-03 11:22:27.802512,,Fraud Detection System
ALR00001114,TR00055956,55,High Transaction Amount,Under Investigation,2024-01-12 23:36:14,Nimrat Dubey,EMP00000296,,2026-08-03 11:22:27.802512,,Fraud Detection System
ALR00001115,TR00027242,70,Location Mismatch,Resolved,2015-02-27 21:25:29,Chandresh Sood,EMP00000074,2015-03-18,2026-08-03 11:22:27.803624,,Fraud Detection System
ALR00001116,TR00212226,47,Card Not Present,Resolved,2019-09-15 17:14:32,Riya Pai,EMP00000314,2019-10-08,2026-08-03 11:22:27.804604,,Fraud Detection System
ALR00001117,TR00092011,36,Velocity Check Failed,Resolved,2026-07-13 17:13:29,Onveer Walla,EMP00000012,2026-07-26,2026-08-03 11:22:27.805525,,Fraud Detection System
ALR00001118,TR00191925,46,Card Not Present,Resolved,2024-10-07 22:45:52,Jeremiah Dave,EMP00000041,2024-10-18,2026-08-03 11:22:27.806620,,Fraud Detection System
ALR00001119,TR00144184,45,Card Not Present,Closed,2023-01-10 15:40:18,Devansh Rajan,EMP00000026,2023-02-02,2026-08-03 11:22:27.807622,,Fraud Detection System
ALR00001120,TR00203383,87,Velocity Check Failed,Under Investigation,2025-08-27 09:17:46,Ojas Ray,EMP00000066,,2026-08-03 11:22:27.808625,,Fraud Detection System
ALR00001121,TR00212191,66,Blacklisted Merchant,Open,2012-06-02 22:07:00,,,,2026-08-03 11:22:27.808625,,Fraud Detection System
ALR00001122,TR00243919,30,Location Mismatch,Under Investigation,2019-02-09 00:05:20,Nimrat Dubey,EMP00000296,,2026-08-03 11:22:27.809613,,Fraud Detection System
ALR00001123,TR00205944,51,Card Not Present,Resolved,2025-11-24 08:14:51,Indira Misra,EMP00000166,2025-12-17,2026-08-03 11:22:27.810521,,Fraud Detection System
ALR00001124,TR00154378,79,High Transaction Amount,Resolved,2025-09-04 20:48:00,Ronith Patla,EMP00000126,2025-09-25,2026-08-03 11:22:27.811525,,Fraud Detection System
ALR00001125,TR00161317,49,High Transaction Amount,Under Investigation,2012-12-25 20:15:02,Lajita Seshadri,EMP00000235,,2026-08-03 11:22:27.812520,,Fraud Detection System
ALR00001126,TR00006581,93,Blacklisted Merchant,Resolved,2022-12-22 06:59:15,Vaishnavi Bora,EMP00000143,2022-12-22,2026-08-03 11:22:27.813028,,Fraud Detection System
ALR00001127,TR00232627,59,Blacklisted Merchant,Closed,2024-06-26 19:40:40,Ekansh Keer,EMP00000077,2024-06-30,2026-08-03 11:22:27.814035,,Fraud Detection System
ALR00001128,TR00208486,100,Location Mismatch,Closed,2021-11-02 11:53:46,Nimrat Dubey,EMP00000296,2021-11-16,2026-08-03 11:22:27.815035,,Fraud Detection System
ALR00001129,TR00066749,48,Multiple Failed Attempts,Resolved,2010-10-01 23:04:27,Veer Bir,EMP00000050,2010-10-11,2026-08-03 11:22:27.816035,,Fraud Detection System
ALR00001130,TR00045111,29,Blacklisted Merchant,Resolved,2026-02-28 04:29:13,Nakul Sarma,EMP00000089,2026-03-19,2026-08-03 11:22:27.817038,,Fraud Detection System
ALR00001131,TR00176476,60,High Transaction Amount,Under Investigation,2024-10-18 07:36:22,Oni Dubey,EMP00000346,,2026-08-03 11:22:27.818037,,Fraud Detection System
ALR00001132,TR00077533,91,Multiple Failed Attempts,Resolved,2025-02-06 01:57:39,Lajita Seshadri,EMP00000235,2025-02-17,2026-08-03 11:22:27.819037,,Fraud Detection System
ALR00001133,TR00085065,55,Card Not Present,Resolved,2021-12-07 08:25:30,Onveer Walla,EMP00000012,2021-12-21,2026-08-03 11:22:27.820033,,Fraud Detection System
ALR00001134,TR00001651,90,Unusual Spending Pattern,Resolved,2023-12-01 18:43:04,Adweta Edwin,EMP00000099,2023-12-29,2026-08-03 11:22:27.820033,,Fraud Detection System
ALR00001135,TR00218490,96,Unusual Spending Pattern,Open,2016-10-05 08:07:24,,,,2026-08-03 11:22:27.821036,,Fraud Detection System
ALR00001136,TR00142192,24,Card Not Present,Resolved,2023-12-29 14:26:00,Balveer Bumb,EMP00000079,2024-01-15,2026-08-03 11:22:27.821036,,Fraud Detection System
ALR00001137,TR00100521,0,High Transaction Amount,Resolved,2017-05-16 23:15:46,Chandresh Sood,EMP00000074,2017-06-07,2026-08-03 11:22:27.822565,,Fraud Detection System
ALR00001138,TR00035227,0,Multiple Failed Attempts,Resolved,2022-04-22 00:27:11,Meghana Maharaj,EMP00000320,2022-05-18,2026-08-03 11:22:27.823600,,Fraud Detection System
ALR00001139,TR00159080,22,Multiple Failed Attempts,Resolved,2019-02-14 11:37:00,Lakshit Upadhyay,EMP00000023,2019-03-11,2026-08-03 11:22:27.824597,,Fraud Detection System
ALR00001140,TR00007747,65,Unusual Spending Pattern,Open,2013-12-31 03:16:23,,,,2026-08-03 11:22:27.824597,,Fraud Detection System
ALR00001141,TR00187689,71,Location Mismatch,Under Investigation,2016-07-10 03:08:19,Oni Dubey,EMP00000346,,2026-08-03 11:22:27.825581,,Fraud Detection System
ALR00001142,TR00053546,46,High Transaction Amount,Resolved,2018-06-21 00:45:32,Aditya Shanker,EMP00000084,2018-07-07,2026-08-03 11:22:27.826604,,Fraud Detection System
ALR00001143,TR00105500,43,Card Not Present,Under Investigation,2025-09-03 22:32:03,Nimrat Dubey,EMP00000296,,2026-08-03 11:22:27.827615,,Fraud Detection System
ALR00001144,TR00085225,57,Multiple Failed Attempts,Under Investigation,2020-06-11 19:47:28,Adweta Edwin,EMP00000099,,2026-08-03 11:22:27.828670,,Fraud Detection System
ALR00001145,TR00092671,59,Blacklisted Merchant,Resolved,2026-01-15 04:28:58,Oni Dubey,EMP00000346,2026-02-04,2026-08-03 11:22:27.829671,,Fraud Detection System
ALR00001146,TR00181359,4,Multiple Failed Attempts,Under Investigation,2014-11-25 14:33:50,Balendra Pingle,EMP00000102,,2026-08-03 11:22:27.829671,,Fraud Detection System
ALR00001147,TR00195629,98,Blacklisted Merchant,Under Investigation,2025-01-09 08:46:07,Nimrat Dubey,EMP00000296,,2026-08-03 11:22:27.830583,,Fraud Detection System
ALR00001148,TR00142541,1,Unusual Spending Pattern,Resolved,2025-05-20 19:30:48,Yagnesh Shan,EMP00000279,2025-06-15,2026-08-03 11:22:27.831582,,Fraud Detection System
ALR00001149,TR00021374,35,Velocity Check Failed,Resolved,2026-05-27 20:42:18,Benjamin Morar,EMP00000104,2026-06-12,2026-08-03 11:22:27.832582,,Fraud Detection System
ALR00001150,TR00013604,60,High Transaction Amount,Open,2026-06-16 18:44:18,,,,2026-08-03 11:22:27.832582,,Fraud Detection System
ALR00001151,TR00039400,53,Location Mismatch,False Positive,2024-11-10 10:35:50,Chaaya Saran,EMP00000030,2024-11-27,2026-08-03 11:22:27.833772,,Fraud Detection System
ALR00001152,TR00155420,51,Blacklisted Merchant,Open,2015-09-06 10:05:59,,,,2026-08-03 11:22:27.834771,,Fraud Detection System
ALR00001153,TR00169151,41,Location Mismatch,False Positive,2015-06-29 03:51:52,Jyoti Solanki,EMP00000213,2015-07-21,2026-08-03 11:22:27.835774,,Fraud Detection System
ALR00001154,TR00067995,40,Velocity Check Failed,Closed,2019-04-22 05:25:39,Onveer Walla,EMP00000012,2019-05-05,2026-08-03 11:22:27.836688,,Fraud Detection System
ALR00001155,TR00166268,95,High Transaction Amount,Under Investigation,2015-04-22 09:41:21,Prisha Andra,EMP00000100,,2026-08-03 11:22:27.836688,,Fraud Detection System
ALR00001156,TR00121911,83,High Transaction Amount,Closed,2026-07-26 20:01:32,Onveer Walla,EMP00000012,2026-07-29,2026-08-03 11:22:27.837776,,Fraud Detection System
ALR00001157,TR00111080,19,High Transaction Amount,Closed,2024-08-10 14:41:34,Lakshit Upadhyay,EMP00000023,2024-08-22,2026-08-03 11:22:27.838734,,Fraud Detection System
ALR00001158,TR00068286,27,Card Not Present,Resolved,2022-12-25 21:06:35,Balveer Bumb,EMP00000079,2023-01-05,2026-08-03 11:22:27.839687,,Fraud Detection System
ALR00001159,TR00189963,50,Card Not Present,Open,2024-03-29 05:49:31,,,,2026-08-03 11:22:27.839687,,Fraud Detection System
ALR00001160,TR00028632,50,Card Not Present,Under Investigation,2018-09-13 06:12:17,Ojas Ray,EMP00000066,,2026-08-03 11:22:27.840785,,Fraud Detection System
ALR00001161,TR00108038,47,High Transaction Amount,Open,2025-10-29 11:45:16,,,,2026-08-03 11:22:27.840785,,Fraud Detection System
ALR00001162,TR00070924,43,Unusual Spending Pattern,False Positive,2026-04-09 08:24:38,Pallavi Kakar,EMP00000043,2026-04-14,2026-08-03 11:22:27.842383,,Fraud Detection System
