card_id,account_id,card_number,card_type,network,issue_date,expiry_date,credit_limit,card_status,card_holder_name,cvv,pin_generation_status,contactless_enabled,international_usage_enabled,created_at,updated_at,source_system
CD00008028,ACC00007672,7830816056647409,Credit,Visa,2015-10-13,2020-10-11,1000000.0,Stolen,ANDREW BARIA,815,Generated,Yes,No,2026-08-03 12:14:11.809771,,Enterprise System
CD00008029,ACC00007672,0789260314650321,Debit,RuPay,2011-07-11,2016-07-09,0.0,Active,ANDREW BARIA,590,Generated,Yes,Yes,2026-08-03 12:14:11.809771,,Enterprise System
CD00008030,ACC00007673,4372542074245527,Debit,Visa,2025-04-03,2030-04-02,0.0,Active,IMARAN GODA,498,Generated,Yes,No,2026-08-03 12:14:11.810656,,Enterprise System
CD00008031,ACC00007673,1587581769626819,Debit,American Express,2023-10-12,2028-10-10,0.0,Active,IMARAN GODA,806,Generated,Yes,No,2026-08-03 12:14:11.810656,,Enterprise System
CD00008032,ACC00007674,5706158305665220,Credit,American Express,2015-12-23,2020-12-21,50000.0,Active,ANYA SESHADRI,138,Generated,Yes,No,2026-08-03 12:14:11.810656,,Enterprise System
CD00008033,ACC00007674,5982646542628082,Debit,RuPay,2016-05-20,2021-05-19,0.0,Active,ANYA SESHADRI,358,Generated,Yes,No,2026-08-03 12:14:11.811650,,Enterprise System
CD00008034,ACC00007676,1567908166059302,Debit,RuPay,2025-12-05,2030-12-04,0.0,Active,MEERA PAU,127,Generated,Yes,Yes,2026-08-03 12:14:11.811650,,Enterprise System
CD00008035,ACC00007676,1098606686125127,Debit,Visa,2022-09-13,2027-09-12,0.0,Active,MEERA PAU,168,Generated,Yes,No,2026-08-03 12:14:11.811650,,Enterprise System
CD00008036,ACC00007677,9867581204147963,Credit,RuPay,2021-05-01,2026-04-30,500000.0,Active,MANYA DASGUPTA,517,Generated,No,No,2026-08-03 12:14:11.811650,,Enterprise System
CD00008037,ACC00007678,6402717584860331,Debit,Mastercard,2020-10-12,2025-10-11,0.0,Active,WARJAS KALA,848,Generated,Yes,No,2026-08-03 12:14:11.812657,,Enterprise System
CD00008038,ACC00007678,2060378628528035,Credit,Mastercard,2025-08-05,2030-08-04,100000.0,Active,WARJAS KALA,503,Generated,Yes,No,2026-08-03 12:14:11.812657,,Enterprise System
CD00008039,ACC00007679,3462724547129822,Debit,RuPay,2022-01-14,2027-01-13,0.0,Blocked,KARAN CHAUDHURI,191,Generated,No,No,2026-08-03 12:14:11.812657,,Enterprise System
CD00008040,ACC00007679,2212027688730552,Credit,RuPay,2024-09-11,2029-09-10,50000.0,Active,KARAN CHAUDHURI,884,Generated,Yes,No,2026-08-03 12:14:11.813659,,Enterprise System
CD00008041,ACC00007680,4955990703320293,Prepaid,American Express,2013-09-24,2018-09-23,50000.0,Active,NAVEEN THAMAN,177,Generated,Yes,No,2026-08-03 12:14:11.813659,,Enterprise System
CD00008042,ACC00007681,7291611005207262,Debit,RuPay,2025-08-13,2030-08-12,0.0,Active,LOGAN AMBLE,830,Generated,Yes,No,2026-08-03 12:14:11.813659,,Enterprise System
CD00008043,ACC00007682,3674205302344609,Debit,Mastercard,2024-01-12,2029-01-10,0.0,Active,WRIDDHISH VORA,554,Generated,Yes,No,2026-08-03 12:14:11.814653,,Enterprise System
CD00008044,ACC00007683,5109312172799353,Debit,Visa,2021-08-14,2026-08-13,0.0,Active,AVI MAND,417,Pending,No,No,2026-08-03 12:14:11.814653,,Enterprise System
CD00008045,ACC00007684,6870833741059043,Credit,Mastercard,2026-02-23,2031-02-22,500000.0,Active,BHAVIKA DAS,708,Generated,Yes,No,2026-08-03 12:14:11.814653,,Enterprise System
CD00008046,ACC00007684,8002274979812092,Credit,RuPay,2025-04-10,2030-04-09,100000.0,Active,BHAVIKA DAS,681,Generated,Yes,Yes,2026-08-03 12:14:11.815654,,Enterprise System
CD00008047,ACC00007687,0539160884683871,Debit,Mastercard,2024-08-22,2029-08-21,0.0,Active,JALSA BHAT,896,Generated,Yes,Yes,2026-08-03 12:14:11.815654,,Enterprise System
CD00008048,ACC00007688,6306254803631737,Debit,Visa,2015-07-21,2020-07-19,0.0,Stolen,JANYA NAGARAJAN,746,Generated,Yes,No,2026-08-03 12:14:11.815654,,Enterprise System
CD00008049,ACC00007688,9880419483138053,Debit,Visa,2018-11-21,2023-11-20,0.0,Closed,JANYA NAGARAJAN,409,Generated,Yes,No,2026-08-03 12:14:11.815654,,Enterprise System
CD00008050,ACC00007689,4603645201825597,Debit,Mastercard,2026-02-17,2031-02-16,0.0,Active,HEMAL BASAK,336,Generated,Yes,No,2026-08-03 12:14:11.816657,,Enterprise System
CD00008051,ACC00007689,0919773816573479,Credit,American Express,2020-02-29,2025-02-27,50000.0,Active,HEMAL BASAK,228,Generated,Yes,No,2026-08-03 12:14:11.816657,,Enterprise System
CD00008052,ACC00007690,2136424788182389,Debit,Visa,2024-05-21,2029-05-20,0.0,Active,RACHANA MANGAT,814,Generated,No,Yes,2026-08-03 12:14:11.817650,,Enterprise System
CD00008053,ACC00007690,1982664601003529,Debit,RuPay,2023-03-15,2028-03-13,0.0,Active,RACHANA MANGAT,967,Generated,Yes,Yes,2026-08-03 12:14:11.817650,,Enterprise System
CD00008054,ACC00007691,5926267272562291,Debit,Mastercard,2024-11-11,2029-11-10,0.0,Active,KRISHNA SAWHNEY,770,Generated,Yes,No,2026-08-03 12:14:11.817650,,Enterprise System
CD00008055,ACC00007691,6864354356460531,Debit,RuPay,2025-07-10,2030-07-09,0.0,Active,KRISHNA SAWHNEY,594,Generated,Yes,Yes,2026-08-03 12:14:11.817650,,Enterprise System
CD00008056,ACC00007692,5996389555109831,Debit,Visa,2024-02-02,2029-01-31,0.0,Active,KIAAN GODA,252,Generated,Yes,No,2026-08-03 12:14:11.818655,,Enterprise System
CD00008057,ACC00007692,3256691227325219,Debit,Visa,2025-01-12,2030-01-11,0.0,Active,KIAAN GODA,223,Generated,Yes,No,2026-08-03 12:14:11.818655,,Enterprise System
CD00008058,ACC00007695,3354830639999830,Credit,Visa,2024-08-26,2029-08-25,100000.0,Active,UDARSH MODI,366,Generated,No,Yes,2026-08-03 12:14:11.818655,,Enterprise System
CD00008059,ACC00007696,6239195444869650,Debit,Visa,2023-06-30,2028-06-28,0.0,Active,URVI MADAN,335,Generated,No,No,2026-08-03 12:14:11.819649,,Enterprise System
CD00008060,ACC00007697,2490188311749049,Credit,RuPay,2026-07-24,2031-07-23,50000.0,Closed,HARISH KAKAR,157,Generated,Yes,No,2026-08-03 12:14:11.819649,,Enterprise System
CD00008061,ACC00007698,9645657830371806,Debit,RuPay,2014-12-23,2019-12-22,0.0,Active,KEVIN MALHOTRA,489,Generated,Yes,No,2026-08-03 12:14:11.820155,,Enterprise System
CD00008062,ACC00007698,8424803709820123,Debit,Mastercard,2014-01-25,2019-01-24,0.0,Active,KEVIN MALHOTRA,516,Generated,Yes,No,2026-08-03 12:14:11.820155,,Enterprise System
CD00008063,ACC00007699,4467848294057660,Debit,Visa,2023-09-21,2028-09-19,0.0,Active,VEER SURI,419,Generated,Yes,No,2026-08-03 12:14:11.820155,,Enterprise System
CD00008064,ACC00007700,7433688902265488,Debit,RuPay,2023-05-10,2028-05-08,0.0,Active,DAYITA NATH,299,Generated,Yes,No,2026-08-03 12:14:11.821164,,Enterprise System
